Lintang,Bujur,Tinggi_Ortometrik,FAA
-6.57866,113.76044,-56.489,30.23085
-6.65758,113.73585,-50.334,30.23466
-6.24533,105.53712,-90.12,30.24028
-6.46641,111.66346,-39.773,30.24761
-6.91442,109.53162,10,30.26286
-7.64263,110.29727,281,30.26401
-6.39316,108.26148,3,30.30244
-6.51138,113.49563,-59.63,30.30472
-6.73808,111.57623,26,30.30647
-7.10176,109.33042,199,30.31305
-6.6657,107.88362,165,30.31357
-8.75978,113.81548,-1111.223,30.32164
-7.62338,110.87069,102,30.32729
-7.07706,105.7094,-1054.522,30.33533
-7.8294,109.10216,-98.57,30.34154
-7.01067,111.63175,158,30.34703
-6.76505,111.99284,-20.542,30.34878
-6.62223,109.76467,-47.888,30.34949
-6.11875,108.19458,-31.807,30.35216
-6.48162,109.38219,-41.374,30.3712
-7.50914,109.06061,34,30.39618
-6.25819,107.57093,7,30.40541
-6.58301,113.47337,-59.833,30.42515
-7.14041,113.58523,5,30.42623
-6.02603,107.64421,-25.689,30.42673
-7.90561,113.34597,274,30.43059
-6.06289,108.07525,-32.537,30.43659
-6.30085,107.55745,13,30.44489
-6.77512,113.69923,-39.266,30.46715
-8.93807,112.73617,-1889.355,30.48398
-5.95609,107.95735,-37.117,30.48605
-8.02997,112.02257,112,30.52138
-6.62369,107.74797,167,30.52244
-6.11835,108.23642,-30.477,30.53437
-7.05491,114.4675,-39.711,30.53958
-6.47074,112.5108,-63.093,30.55355
-7.71702,113.68985,-92.771,30.55619
-6.33296,107.54729,18,30.55865
-6.54787,108.64269,-6.786,30.56992
-6.2311,108.15944,-20.177,30.59021
-6.03993,107.99018,-36.481,30.59875
-6.84811,108.11585,338,30.60243
-6.98769,114.20233,-19.655,30.62163
-6.94273,108.95369,12,30.63333
-7.46671,111.20397,221,30.65609
-6.58206,109.63553,-39.115,30.66494
-6.11375,105.49303,-18.56,30.67195
-6.58074,109.20891,-40.662,30.67198
-8.37981,110.20657,-932.658,30.67776
-7.09338,105.55837,-199.737,30.68702
-6.11073,108.06003,-30.968,30.69355
-6.20177,108.4987,-31.142,30.69891
-6.69079,111.59142,10,30.70847
-6.86774,112.95735,-13.114,30.72221
-6.33308,108.28068,2,30.73114
-6.07626,108.1043,-28.368,30.73313
-6.96655,114.77985,-88.011,30.76288
-6.71014,114.1467,-78.146,30.78924
-6.31153,107.5541,15,30.79073
-6.92448,109.52848,15,30.7974
-6.70806,110.0825,-30.961,30.80745
-5.94173,107.6708,-24.408,30.82253
-6.8347,108.55198,256,30.85514
-6.97439,108.65684,139,30.86289
-6.32238,107.99283,8,30.89338
-6.24753,107.57431,5,30.89682
-6.851,108.25577,237,30.9026
-7.30458,111.9524,57,30.90288
-7.13901,113.01508,56,30.92127
-6.32224,107.5507,16,30.92636
-6.06418,108.0663,-31.404,30.93508
-6.95347,112.50172,40,30.95577
-6.3743,108.11457,2,30.95732
-8.75437,112.36635,-1099.597,30.96319
-6.52552,112.3512,-55.332,30.97152
-6.86935,108.68963,10,31.00407
-6.87593,114.66545,-74.808,31.01724
-6.10421,110.8556,-53.433,31.03831
-6.95831,112.64409,-1.553,31.04516
-6.06738,108.21068,-37.731,31.06001
-6.28211,108.14342,-8.729,31.07189
-5.97332,107.66086,-32.22,31.10263
-6.95331,108.95035,11,31.10789
-6.80938,110.84226,23,31.11043
-6.85997,110.8264,8,31.1134
-6.61754,112.32247,-47.22,31.1162
-6.49547,111.36621,-35.628,31.14408
-7.68292,111.42116,138,31.14835
-6.30282,107.99906,8,31.16339
-6.55881,113.76661,-61.607,31.17492
-6.24127,108.15623,-21.97,31.17618
-7.33279,112.04085,79,31.1764
-6.78483,113.69619,-37.584,31.18316
-6.26391,108.01142,-6.656,31.18562
-6.29236,108.1402,-7.328,31.19786
-6.44051,107.51333,65,31.22732
-6.27185,108.14663,-11.634,31.24152
-6.87496,113.09744,-11.012,31.26915
-6.04296,107.99969,-36.754,31.2917
-7.72318,112.26,128,31.30212
-6.96922,111.64472,161,31.31251
-6.88767,109.11305,8,31.31726
-7.26577,114.68655,-101.616,31.31879
-6.61813,109.05611,-24.507,31.34099
-7.20826,108.93026,64,31.36198
-6.03424,108.08435,-33.26,31.37033
-6.11902,110.90212,-54.441,31.37399
-7.22028,113.9876,-19.935,31.38667
-6.60111,109.77129,-44.841,31.39101
-6.83349,111.82888,54,31.4116
-6.56703,107.61949,181,31.41662
-6.56254,107.7672,88,31.4373
-6.60755,108.91623,-8.311,31.45319
-6.33172,111.13306,-35.105,31.4571
-6.26163,108.14983,-16.881,31.46581
-7.10826,114.02256,22,31.48813
-6.49001,111.93613,-41.415,31.49011
-8.88686,113.75005,-1890.386,31.50097
-7.25712,108.41816,220,31.50732
-6.58776,111.33738,-12.6,31.51898
-7.02069,112.90958,66,31.52145
-6.30261,108.13699,-6.05,31.52737
-7.00047,108.79159,65,31.53047
-6.25144,108.15303,-21.673,31.53965
-6.55495,112.05846,-42.411,31.54271
-6.85766,110.25878,-22.007,31.54853
-6.23688,107.57766,5,31.57093
-6.34306,108.2775,3,31.57804
-6.7945,113.69317,-35.294,31.61363
-6.03665,107.787,-31.812,31.6185
-6.69934,111.30252,2,31.61866
-6.9354,113.50578,106,31.62295
-7.49545,113.75915,-68.016,31.62358
-6.5108,110.9356,183,31.62768
-5.93634,107.66578,-26.982,31.63362
-6.94168,108.81024,18,31.64246
-6.47511,114.07686,-80.042,31.64551
-6.56875,113.76352,-59.042,31.66371
-6.235,108.02058,-10.585,31.67234
-6.93214,108.95703,10,31.6835
-6.13336,108.28346,-25.391,31.69033
-6.7923,114.26327,-70.36,31.71921
-8.80257,112.35117,-1215.567,31.72081
-6.90853,108.52861,381,31.72483
-6.15787,111.02377,-55.912,31.73119
-6.31257,107.99596,7,31.73794
-6.04682,107.78381,-32.83,31.74737
-6.19876,108.48927,-31.216,31.76188
-6.04599,108.00923,-35.553,31.77431
-6.55253,114.33801,-77.689,31.78357
-6.80051,111.12813,16,31.79852
-7.12213,114.1604,-38.036,31.8032
-7.38762,114.50585,-97.067,31.80634
-6.48273,109.37611,-41.751,31.81342
-6.08829,108.14205,-33.545,31.81592
-6.38317,108.26467,5,31.82473
-8.45742,112.45977,-58.173,31.83057
-6.02778,107.95208,-36.999,31.84015
-7.05724,106.00595,-1346.015,31.85201
-6.83355,113.11035,-21.435,31.85934
-8.47628,112.4538,-155.45,31.86034
-6.94706,109.94668,131,31.86147
-6.88539,111.24437,167,31.86852
-6.50969,113.06884,-49.539,31.86855
-6.55857,108.63931,-4.067,31.87532
-6.57178,108.20436,29,31.91523
-7.17619,112.86108,-3.282,31.91906
-7.62359,112.00766,50,31.95156
-6.07242,108.07221,-32.163,31.95452
-6.01546,107.64753,-25.916,31.95989
-6.35307,108.2743,8,31.96319
-5.93934,107.67522,-15.373,31.97325
-6.45677,111.66657,-39.68,31.97639
-6.32841,107.84063,9,31.98732
-9.02421,113.70616,-2167.026,31.99822
-8.76791,113.64469,-1278.913,32.00487
-7.32375,109.40278,136,32.0155
-6.46203,110.38246,-48.404,32.03251
-7.2167,106.24667,-1042.786,32.03278
-6.84749,110.26196,-23.31,32.12002
-6.49376,105.16839,-246.886,32.13142
-6.31287,108.13378,-2.991,32.13515
-6.80382,112.26429,-17.296,32.14361
-6.08798,108.20424,-30.692,32.14988
-6.91511,114.51116,-29.536,32.17101
-7.60251,110.17003,349,32.17578
-6.37315,108.26788,0,32.17682
-6.06115,108.05681,-31.164,32.20648
-6.6844,113.44181,-54.774,32.21629
-7.2852,110.69329,138,32.22628
-8.42294,112.32786,-228.06,32.2285
-6.36312,108.27108,3,32.26549
-7.06637,111.89864,112,32.26889
-6.45267,109.53337,-32.375,32.29142
-6.79336,112.26755,-18.567,32.3004
-7.08459,111.03914,41,32.30242
-6.2493,107.7199,2,32.32998
-7.438,111.78176,376,32.33523
-7.38981,109.52441,172,32.35266
-7.48564,113.76223,-65.06,32.35607
-8.03396,113.30574,208,32.36655
-6.54269,114.34114,-77.705,32.37466
-6.69414,112.015,-29.116,32.37685
-6.04903,108.01878,-35.173,32.38826
-6.22625,107.581,0,32.39634
-6.03702,105.25145,-202.934,32.40931
-7.00686,112.34332,5,32.41638
-6.80418,113.69014,-32.676,32.43586
-7.0637,111.4721,149,32.44163
-6.25661,105.53356,-97.235,32.44634
-5.98383,107.65753,-29.81,32.44907
-6.78509,113.41042,-37.585,32.46409
-6.08916,107.62428,-14.65,32.47456
-6.36407,108.11779,2,32.52236
-5.79574,105.53012,-44.817,32.52497
-6.49608,112.9304,-54.846,32.52952
-6.79264,108.56527,42,32.54419
-6.50305,114.06859,-76.356,32.59761
-7.22264,110.71288,125,32.60397
-6.00026,107.86591,-27.613,32.62764
-7.06168,113.32415,82,32.63349
-6.32313,108.13059,-0.804,32.63924
-6.00332,107.87548,-13.913,32.66048
-6.0326,105.74949,-49.465,32.67217
-6.12137,108.24587,-28.962,32.67552
-6.17347,105.70499,-45.794,32.68678
-6.74152,108.43615,49,32.69011
-7.21152,108.94051,88,32.73553
-5.93121,107.6741,-20.98,32.73951
-6.30113,111.7165,-38.458,32.74034
-6.14821,108.33024,-30.271,32.75678
-6.07928,108.11373,-28.17,32.78486
-7.09847,112.88533,60,32.79178
-7.07023,110.47525,39,32.80736
-6.05812,108.04732,-31.835,32.82098
-6.52515,112.06773,-46.197,32.826
-6.46208,111.09234,-6.607,32.84432
-7.17053,111.53331,57,32.87889
-7.18905,111.59111,35,32.88466
-6.44808,105.47289,-82.932,32.88587
-6.29309,111.28678,-47.594,32.89375
-7.29827,111.93262,54,32.89971
-6.67545,107.8805,193,32.90184
-6.84311,114.24744,-72.354,32.90489
-6.72426,109.59108,-24.178,32.90871
-7.08027,113.46058,112,32.9117
-5.82575,105.52079,-48.619,32.91715
-6.00639,107.88508,-22.163,32.93121
-6.13809,107.75499,-14.701,32.93341
-6.47607,111.66036,-39.676,32.94412
-6.19575,108.47984,-30.624,32.96726
-6.05207,108.0283,-34.801,32.97303
-7.64948,106.69548,-2201,32.98111
-7.82144,109.3856,-39.26,32.99455
-6.25422,108.01449,-8.417,32.99611
-5.99436,107.65419,-30.086,32.99835
-6.00491,107.65085,-27.598,33.00364
-6.12796,107.75819,-11.644,33.01064
-6.07768,108.20746,-34.608,33.01118
-6.13073,105.54658,-67.619,33.02459
-5.96662,107.95402,-38.521,33.02599
-7.3164,110.68349,148,33.03232
-6.91313,110.72893,7,33.03536
-6.50418,105.16507,-104.609,33.04112
-6.6117,109.76795,-46.817,33.04769
-6.7454,110.71961,12,33.06494
-6.81423,112.26105,-15.673,33.06564
-6.25938,107.71672,1,33.06857
-6.93347,110.79314,9,33.07109
-6.43972,111.91008,-44.15,33.07372
-6.75495,111.99599,-14.353,33.08496
-8.86362,114.04302,-1554.801,33.08734
-6.49721,112.2182,-53.89,33.09322
-8.38725,113.05136,-295.127,33.09685
-6.7974,111.27188,59,33.10035
-6.84718,110.68776,5,33.10157
-6.63858,105.41243,-32.104,33.11886
-6.35383,108.12101,1,33.12244
-7.128,112.73337,22,33.12384
-6.05509,108.03781,-32.208,33.13124
-6.62747,105.41595,-48.695,33.13577
-6.77946,112.98486,-35.028,33.13737
-6.22367,111.23012,-52.803,33.15018
-6.80721,112.69127,-35.528,33.15156
-6.57292,110.34779,-23.174,33.17232
-6.13038,108.2741,-26.325,33.18246
-6.55243,107.77038,84,33.18348
-6.33339,108.12739,1,33.19331
-6.24458,108.01754,-10.277,33.19795
-5.92071,107.67742,-24.65,33.19987
-7.34406,111.5274,113,33.20934
-7.19115,114.70981,-23.269,33.20985
-7.20911,113.99108,-2.051,33.21103
-6.34361,108.1242,1,33.23494
-6.15426,108.33782,-31.359,33.23607
-6.24704,108.59234,-24.275,33.23725
-7.2339,114.69647,-77.724,33.23929
-6.41057,111.81822,-42.229,33.24595
-6.50792,112.21484,-51.43,33.28043
-7.10171,109.04611,65,33.30146
-6.13284,107.90192,-18.999,33.3276
-6.96388,108.947,14,33.34048
-7.35486,112.10999,104,33.36213
-6.74177,112.71166,-40.815,33.36801
-5.94234,107.68467,-6.079,33.38053
-7.13776,114.72646,-17.133,33.40014
-6.71093,110.0915,-28.366,33.40156
-6.21564,107.58434,-1,33.41114
-6.70923,112.72184,-41.717,33.44655
-9.04097,114.12983,-2647.808,33.48658
-6.7821,108.56862,31,33.49696
-6.20473,105.40339,-111.855,33.49882
-7.66752,110.57338,259,33.5053
-6.54222,113.48608,-58.792,33.50751
-6.86702,109.11951,2,33.51457
-6.7426,110.19123,-41.65,33.52711
-7.18581,112.85807,-2.272,33.5457
-7.01631,112.76829,4,33.54971
-6.78289,112.27081,-20.3,33.56151
-6.14437,108.34097,-32.792,33.57087
-5.76279,105.97919,-51.205,33.57355
-6.99062,108.79471,47,33.57373
-6.23406,105.54071,-85.833,33.57557
-6.45926,109.30263,-51.777,33.57901
-7.69303,111.41798,131,33.58061
-6.85798,108.1127,306,33.60359
-6.61578,112.60719,-51.307,33.63475
-6.57994,112.47672,-54.197,33.63553
-6.95936,110.87512,212,33.6424
-6.81391,113.68711,-27.076,33.66567
-6.17769,105.5586,-78.434,33.66862
-6.10113,108.06307,-31.698,33.69303
-6.7211,112.86035,-43.213,33.69332
-8.5902,110.85078,-386.782,33.71046
-6.56664,109.49776,-35.945,33.71732
-6.22749,108.74382,-32.674,33.71899
-7.40133,109.2365,114,33.73389
-6.59006,112.47356,-53.753,33.75141
-6.3994,110.54368,-47.729,33.75684
-6.81748,109.84548,-19.583,33.76271
-6.45131,107.50991,74,33.77056
-6.51922,113.06588,-49.787,33.78882
-6.90874,110.66854,9,33.79059
-6.057,107.78061,-31.662,33.81058
-6.21766,111.2113,-53.786,33.81454
-8.90449,113.17511,-1883.261,33.8296
-6.92483,110.76581,6,33.83676
-7.79915,109.11165,-35.358,33.84035
-6.12438,108.2553,-27.798,33.84148
-6.1482,107.75179,-14.298,33.84199
-6.80318,108.56195,122,33.8527
-6.11784,107.76139,-10.321,33.8584
-7.31716,111.99188,60,33.86691
-6.35173,105.79323,-19.282,33.89538
-7.0593,108.77289,81,33.91085
-6.32944,107.6946,7,33.93316
-6.51435,111.64806,-38.398,33.93357
-6.30919,110.85585,-40.723,33.96462
-6.4545,112.23153,-54.849,33.96694
-6.95883,111.64798,178,33.97901
-6.31395,105.36954,-114.468,33.98055
-6.48059,112.50773,-58.515,33.98852
-7.66872,113.13448,-12.753,33.99862
-5.9972,107.85633,-37.496,34.01554
-6.00945,107.89468,-33.657,34.02093
-7.13225,114.15724,-33.086,34.02129
-6.46247,105.17839,-330.431,34.02881
-6.42595,111.10366,-3.265,34.04435
-6.61576,110.47597,-30.824,34.0633
-6.05335,108.0783,-32.908,34.06616
-7.25082,111.55657,49,34.12588
-6.04379,108.08133,-33.052,34.12612
-7.49225,110.62835,336,34.14288
-7.92883,112.19551,406,34.14395
-5.94538,107.69413,-3.309,34.15427
-6.73085,112.71506,-41.306,34.171
-6.19277,108.47042,-32.528,34.17126
-8.95708,112.73035,-1967.07,34.17323
-6.39967,107.81831,15,34.17449
-6.08229,108.12315,-29.184,34.192
-6.26497,111.35982,-48.72,34.19394
-7.23988,114.55197,-106.258,34.20187
-6.57686,107.61635,162,34.22287
-7.83645,114.22332,216,34.22692
-6.74246,114.70707,-80.187,34.23472
-7.08423,114.74313,-3.705,34.2382
-6.56999,112.4798,-53.074,34.25222
-7.23114,113.27129,0.295,34.26223
-6.17195,108.4048,-31.31,34.26478
-6.82419,108.5553,187,34.28007
-6.51906,109.22815,-44,34.28448
-6.12739,108.26471,-27.354,34.29877
-7.21478,108.9507,126,34.30416
-6.30232,108.72026,-31.091,34.31182
-6.73511,110.72284,16,34.339
-7.0449,114.47063,-27.687,34.35088
-6.48569,109.38536,-40.271,34.37532
-6.60027,112.47039,-52.902,34.40684
-6.69217,111.16204,1,34.41738
-7.02106,111.62851,98,34.41939
-7.28174,114.53893,-97.514,34.43716
-7.11781,112.73655,11,34.45457
-7.05059,110.05675,471,34.47625
-7.3645,112.14022,107,34.47837
-6.01558,107.91384,-33.572,34.479
-6.82458,112.25781,-13.729,34.48114
-6.75272,112.70825,-41.802,34.48663
-6.22463,105.39723,-102.414,34.51056
-5.93334,107.65633,-32.053,34.51401
-6.7167,110.10964,-28.561,34.51649
-7.61286,112.01103,48,34.53375
-6.1583,107.7486,-12.705,34.55654
-6.16898,108.39551,-31.674,34.56528
-6.99136,112.91873,37,34.59531
-7.12838,113.0184,60,34.6033
-7.30143,111.94251,52,34.65435
-7.19218,111.60089,51,34.65845
-6.7332,109.1613,-18.296,34.68007
-7.10764,112.73973,52,34.69061
-7.89953,110.07385,7,34.69114
-6.01251,107.90427,-33.321,34.70032
-6.26155,111.29665,-48.105,34.7036
-6.20505,107.58768,1,34.70366
-6.31957,108.56948,-21.387,34.70441
-7.19793,113.99458,-4.629,34.70966
-6.87793,110.67817,5,34.72182
-6.48139,107.79271,40,34.74231
-7.82672,114.22632,184,34.75338
-6.95144,108.80714,20,34.79443
-5.94842,107.70359,-12.609,34.79933
-6.48335,105.17173,-265.516,34.79983
-7.11737,110.74589,71,34.81783
-6.14318,107.89869,-20.372,34.81907
-8.2869,110.23587,-461.117,34.81919
-7.31402,111.98202,66,34.8599
-6.9536,110.85688,24,34.86398
-6.51862,112.21151,-49.936,34.87851
-6.70057,108.01229,153,34.90759
-6.08529,108.13259,-30.462,34.90853
-7.306,110.68674,148,34.92848
-6.52662,112.63505,-53.734,34.93157
-7.29559,110.69003,140,34.97433
-7.30819,114.67328,-121.848,35.00446
-6.46521,111.37567,-40.028,35.01523
-7.91554,113.34285,328,35.02443
-6.1749,108.41412,-31.818,35.0276
-6.23921,107.72306,-1.251,35.04729
-7.54911,111.74697,128,35.06291
-6.87735,109.11627,5,35.0738
-6.4857,111.65726,-39.007,35.10106
-6.09963,107.62097,-10.312,35.12113
-7.81716,110.95209,153,35.13464
-7.03254,109.20995,139,35.15602
-6.16841,107.7454,-11.806,35.17746
-6.61046,112.46721,-53.12,35.19067
-6.59582,108.77495,-10.984,35.19871
-6.31075,109.01022,-58.986,35.2013
-6.59783,108.9193,-9.689,35.2335
-6.52382,111.64504,-39.275,35.2569
-7.48841,109.06712,32,35.26286
-6.18979,108.46101,-33.262,35.28023
-7.08381,111.60885,55,35.2804
-5.99415,107.84674,-36.76,35.28161
-7.09745,112.74292,54,35.29169
-6.17853,107.74219,-8.866,35.31866
-6.8836,112.80963,-10.806,35.34176
-6.47291,105.17506,-277.706,35.35159
-5.95146,107.71307,-28.061,35.35713
-6.64968,105.40891,-25.464,35.36899
-6.4865,112.22154,-56.059,35.38536
-6.89719,108.10019,237,35.39163
-7.60155,113.86843,-65.313,35.39501
-6.69056,112.86984,-43.191,35.42111
-8.80795,114.06056,-1095.981,35.42112
-6.84058,110.54699,2,35.43005
-6.48535,111.36936,-37.06,35.47085
-7.71343,112.26304,123,35.47277
-6.96142,113.35539,145,35.47295
-5.91021,107.68072,-27.863,35.4751
-7.18089,110.72593,91,35.48527
-6.8232,113.11357,-27.625,35.54787
-6.59641,107.61021,131,35.55728
-7.40754,111.79134,241,35.56576
-7.72662,113.68683,4,35.57002
-6.86782,108.10956,233,35.58721
-6.78848,110.33554,-25.638,35.60256
-5.92542,105.48996,68,35.61497
-7.90846,112.20188,414,35.62743
-6.53292,110.21863,-37.35,35.62782
-6.56488,112.05535,-42.169,35.64003
-6.98079,108.79783,25,35.64181
-6.58666,107.61326,145,35.64524
-6.4621,107.50648,77,35.68845
-6.50484,111.6511,-37.714,35.69035
-7.09379,111.7474,91,35.70924
-6.62059,112.46403,-53.271,35.7122
-8.3077,110.22932,-550.279,35.72044
-6.82363,113.68406,-21.415,35.76074
-6.10773,107.76457,-12.022,35.79074
-6.17786,108.42347,-33.26,35.80825
-6.55819,113.6233,-54.79,35.81117
-7.15608,106.2659,-1680.566,35.82394
-6.79484,109.00035,4,35.8293
-5.95449,107.72257,-35.549,35.8483
-6.3299,108.56623,-19.307,35.8599
-6.396,111.77224,-41.01,35.86344
-5.97582,107.78935,-37.584,35.86753
-5.97888,107.79891,-37.152,35.87275
-6.15118,108.33962,-31.989,35.87696
-5.9651,105.47766,102,35.87733
-6.18867,107.739,-6.606,35.87822
-6.72002,112.71844,-42.671,35.87988
-5.99537,108.23317,-35.624,35.87989
-6.46581,114.07985,-80.843,35.88206
-6.8137,108.55862,180,35.90853
-7.60222,112.01437,48,35.92027
-6.47528,111.37251,-38.265,35.92115
-6.6564,113.3078,-52.911,35.94771
-6.0797,105.38586,60,35.95259
-6.79131,110.3445,-25.618,35.95382
-7.72951,114.5416,-345.907,35.95806
-6.87762,108.10643,220,35.96523
-6.52297,110.22174,-37.506,35.96543
-5.93031,107.64689,-33.838,35.97562
-6.82522,111.97407,41,35.97816
-6.83497,112.25459,-11.202,35.98211
-6.60614,107.60714,179,36.00197
-7.07122,109.05567,80,36.01138
-7.25097,112.40862,33,36.02255
-6.56016,112.48285,-51.73,36.03289
-8.71389,113.51951,-1220.333,36.03386
-5.97278,107.7798,-36.458,36.03468
-6.71381,110.10057,-27.252,36.03996
-5.97482,108.23959,-38.626,36.05704
-6.68524,107.87737,259,36.06099
-5.9273,107.63747,-36.825,36.06219
-6.88742,108.1033,240,36.06753
-8.39747,113.04815,-336.721,36.06946
-6.49528,111.65417,-37.969,36.07555
-7.44307,108.93928,100,36.07874
-6.63067,112.46087,-54.928,36.08783
-6.05506,105.4498,-15.869,36.08969
-6.61636,105.41948,-60.357,36.09981
-6.63642,111.03778,56,36.10918
-6.96121,108.80404,19,36.11285
-7.13083,113.58825,9,36.14029
-6.4223,111.85512,-41.133,36.15174
-7.32894,110.53691,624,36.15269
-6.23859,111.27699,-48.798,36.15776
-5.98921,105.90772,-60.882,36.17228
-6.06718,107.77741,-27.896,36.19879
-6.92191,110.75659,7,36.22017
-6.7248,110.72606,22,36.22361
-7.99251,113.88812,429,36.23347
-6.84326,112.53616,-3.952,36.24187
-6.19444,107.59103,-1,36.24456
-6.65454,112.02737,-28.447,36.24688
-6.16604,108.38622,-31.144,36.24896
-6.30405,105.37261,-115,36.25947
-7.04506,109.63157,143,36.26547
-5.98193,107.80846,-35.537,36.28983
-7.45098,110.64129,289,36.30108
-6.6449,112.74184,-50.501,36.30625
-6.71851,112.1491,-20.763,36.31308
-6.3108,111.71338,-42.883,36.32277
-7.76238,112.24776,159,36.32579
-5.99109,107.83716,-34.269,36.33755
-6.85796,108.98044,3,36.35763
-7.38748,112.22421,60,36.36518
-5.96973,107.77024,-35.866,36.36803
-6.18681,108.45162,-33.721,36.37272
-5.95753,107.73208,-35.461,36.37325
-6.77244,112.27406,-22.251,36.37979
-7.18677,113.99806,-17.721,36.38374
-6.53321,108.79442,-10.998,36.44342
-6.64069,112.45774,-56.125,36.44431
-6.8326,112.82559,-33.262,36.46338
-6.09154,108.06611,-31.424,36.46433
-5.92431,107.62808,-38.102,36.4756
-7.50642,114.46872,-112.654,36.5266
-7.66039,111.71204,317,36.54409
-6.09491,105.43748,-8.041,36.5449
-6.77157,113.12968,-33.993,36.55529
-7.67755,110.57023,236,36.56531
-6.6279,112.31924,-48.115,36.60418
-7.98166,112.75145,564,36.60425
-8.77756,113.64164,-1341.819,36.65056
-6.18083,108.43284,-34.217,36.66443
-7.70313,111.4148,132,36.68765
-6.80711,111.26884,55,36.68978
-6.1988,107.73581,-6.394,36.69224
-5.98498,107.81802,-34.003,36.6967
-5.98803,107.82759,-33.763,36.70396
-6.46296,109.53016,-33.586,36.71457
-6.18381,108.44222,-34.136,36.71942
-7.00068,111.77657,37,36.72384
-7.83951,109.09898,-104.196,36.73194
-5.96059,107.7416,-34.314,36.7477
-6.22911,107.72625,-3.215,36.78043
-5.96668,107.76069,-34.938,36.78088
-6.19472,107.88256,-10.081,36.79255
-6.97099,108.80094,23,36.80023
-6.92156,108.96036,9,36.83924
-7.10273,112.45501,5,36.85075
-6.99657,112.34653,9,36.85494
-6.75563,110.7164,12,36.86047
-7.62741,106.84667,-1730.224,36.86438
-6.55626,109.501,-33.851,36.87826
-8.07141,112.00953,101,36.89089
-6.58811,108.92239,-10.725,36.9472
-7.03901,113.47343,293,36.95839
-6.45305,111.09517,-6.944,36.95933
-6.50062,111.93279,-40.618,36.97063
-6.54891,108.93481,-14.163,36.97225
-6.49268,108.22962,9,36.97323
-7.08723,112.74611,22,36.9812
-6.73063,113.56961,-47.715,36.98738
-6.78192,113.12646,-33.625,36.99159
-6.31265,111.13901,-39.731,36.99595
-6.26946,107.71353,2,36.99832
-5.92132,107.61873,-38.95,37.00645
-5.96364,107.75113,-34.922,37.00781
-6.86147,108.25247,247,37.00944
-8.17617,113.26107,30,37.01461
-7.7961,110.95867,176,37.03664
-6.44963,110.52796,-23.052,37.03983
-7.08061,110.47202,116,37.04291
-6.94838,111.65127,134,37.06135
-8.92851,112.73908,-1815.517,37.07651
-6.08197,108.06916,-31.834,37.07781
-7.27848,108.4114,218,37.08063
-6.65065,112.45463,-55.405,37.10841
-6.32216,111.13604,-37.786,37.11302
-6.47292,107.50303,86,37.16862
-6.45508,112.08964,-51.158,37.18498
-6.61586,107.60407,298,37.20791
-6.63902,108.46857,4,37.21434
-6.83696,110.69097,4,37.22209
-6.76121,113.13292,-35.261,37.22746
-6.56197,108.2075,30,37.2281
-7.64603,110.30795,289,37.27864
-7.05649,111.90174,107,37.28244
-6.7478,113.27935,-46.289,37.29187
-6.85868,108.69298,10,37.29653
-6.55879,108.93168,-12.38,37.30094
-6.82742,109.84237,-17.601,37.32968
-8.73044,112.23119,-937.655,37.34708
-8.45316,112.3184,-186.981,37.35927
-6.47587,112.22488,-55.681,37.36009
-6.90695,108.09707,239,37.36709
-6.87385,113.52496,-14.143,37.38043
-7.57384,111.31243,290,37.40153
-6.45937,105.46932,-81.04,37.41208
-9.03624,113.42048,-2236.863,37.41737
-6.18162,105.26796,-218.174,37.42617
-6.80246,114.26012,-74.698,37.43948
-7.95238,113.9008,358,37.44603
-7.82598,112.80022,686,37.47651
-5.98516,105.47148,-18.601,37.48278
-6.02474,107.94253,-35.406,37.4843
-7.10947,110.60567,30,37.48617
-6.66654,113.16252,-55.196,37.52166
-6.54289,110.21552,-36.342,37.53332
-6.20891,107.73262,-4.578,37.57653
-6.49047,112.50464,-55.255,37.59875
-6.5686,108.92857,-11.171,37.63302
-7.64613,114.56767,-285.344,37.63307
-6.99648,114.05744,15,37.63507
-6.96106,108.51196,456,37.63907
-6.97161,108.50866,430,37.64375
-6.09762,107.76777,-14.933,37.67164
-6.80506,109.13885,-7.707,37.67396
-6.53897,108.93797,-17.283,37.68647
-7.2268,106.24349,-1015.514,37.7084
-7.17309,112.43301,15,37.76218
-6.57836,108.92547,-11.976,37.76534
-6.7942,110.35355,-21.743,37.7689
-7.60283,110.02529,388,37.77712
-6.84539,112.25134,-11.235,37.78045
-7.51869,111.75648,142,37.7882
-6.4368,105.47647,-84.01,37.7983
-6.21901,107.72943,-3.477,37.83749
-5.83668,107.70392,-44.15,37.84899
-6.01863,107.92341,-33.623,37.85481
-6.13996,110.96755,-52.392,37.85847
-6.52926,112.20819,-49.794,37.86361
-7.52878,111.75334,140,37.86488
-6.07734,107.77419,-24.327,37.86889
-6.66062,112.4515,-54.119,37.87262
-6.59234,109.63231,-33.983,37.8849
-6.80486,109.56589,-6.624,37.91761
-7.08585,110.18737,175,37.94801
-7.53893,111.75016,136,37.95421
-5.81718,105.96205,-59.681,37.95529
-8.82226,113.91386,-1514.359,37.97424
-6.51235,114.06579,-76.058,37.98638
-6.11011,107.61768,-7.189,38.04145
-6.43683,111.90094,-43.967,38.05048
-6.81289,113.11679,-29.978,38.05812
-5.97512,105.47458,15.998,38.07096
-7.02884,105.86931,-938.754,38.07472
