Lintang,Bujur,Tinggi_Ortometrik,CBA
-6.29414,106.84433,10.2,31.1451888
-6.29333,106.85442,12.2,35.3286188
-6.30094,106.77392,19.4,31.4081391
-6.09675,106.9555,26,49.98729167
-6.11114,106.13234,35.795,60.0391297
-5.96878,106.05223,22.395,69.5906758
-5.97002,106.01307,19.535,64.24284813
-5.93489,106.0089,7.356,62.48619813
-5.90175,106.03073,15.433,61.4169293
-5.89364,106.05495,11.588,65.9790453
-5.91475,106.09144,16.615,70.9277453
-6.01112,106.0495,9.221,69.92320813
-6.06443,106.03505,76.857,66.6379858
-6.09621,105.99345,161.986,74.3460158
-6.05833,105.99052,104.046,72.2425658
-6.06612,105.90181,2.05,63.5118196
-6.0565,105.94642,49.182,68.6953096
-6.02841,105.96513,5.628,61.3516596
-6.01922,105.99663,15.498,55.6053458
-6.11166,106.0542,103.193,78.1186397
-6.14485,106.02623,276.031,90.6843593
-6.19255,106.0638,166.234,82.3851772
-6.22827,106.03469,334.462,88.2170317
-6.25645,106.00502,430.369,104.5498517
-6.28579,105.99972,465.51,79.686865
-6.32034,105.99399,394.145,84.437745
-6.32962,106.03704,282.509,77.739665
-6.13244,105.98592,329.563,96.5204593
-6.09595,105.95009,248.364,88.4890296
-6.0902,105.91167,15.519,67.5292796
-6.11003,105.88388,9.411,60.497556
-6.1881,105.90153,146.659,67.2424917
-6.22166,105.94416,114.077,69.8216817
-6.20738,105.98922,113.868,67.6419817
-6.37574,106.03372,146.876,69.422424
-6.37221,106.07563,127.354,73.478123
-6.37224,106.12158,96.004,69.992133
-6.37289,106.1749,34.674,56.9253921
-6.37253,106.22455,40.776,58.7911684
-6.19305,105.94034,89.114,57.4477517
-6.14967,105.89357,86.805,61.108502
-6.14682,105.85849,3.415,58.414326
-6.19431,105.84795,35.161,58.6016491
-6.22601,105.83362,15.47,65.1120191
-6.32786,105.83914,10.901,69.0007227
-6.28352,105.82791,1.396,74.4812727
-6.33077,105.941,244.927,71.863421
-6.32563,105.89846,168.351,63.905741
-6.36827,105.85546,25.599,66.3287892
-6.37812,105.9008,92.538,65.832666
-5.93781,106.04604,231.627,99.15224813
-5.96589,106.09535,1.14,73.1555658
-6.28549,106.11843,242.17,77.274684
-6.40236,105.99155,120.573,58.870134
-6.36152,105.82518,2.119,66.2785692
-6.46887,105.81573,-1.255,75.20193331
-6.52402,105.74105,0.881,88.6838774
-6.49857,105.6583,1.581,104.6344339
-6.56415,105.70112,58.243,97.7891533
-6.60076,105.71345,22.542,101.0808127
-6.56102,105.76058,13.529,91.9482274
-6.58704,105.76614,48.346,95.6613752
-6.55796,105.80269,5.149,90.8280274
-6.59312,105.81014,47.032,98.2188214
-6.56342,105.85513,7.983,86.7195007
-6.60535,105.86195,14.044,96.7610514
-6.51192,105.81279,0.671,80.9702907
-6.37929,105.94296,109.008,64.691376
-6.41295,105.88523,43.894,65.7240592
-6.42327,105.84966,2.342,64.8190592
-6.46688,105.85236,1.15,73.06136331
-6.50299,105.85454,9.953,77.82933331
-6.61528,105.90443,9.329,92.15415356
-6.59146,105.94384,40.299,83.78894356
-6.50862,105.98784,42.633,64.331037
-6.45465,105.99054,92.525,63.393332
-6.37723,105.98622,303.024,79.598864
-6.42335,105.98792,89.668,54.321894
-6.41654,105.94918,86.024,60.574026
-6.46645,105.93083,4.428,62.2550505
-6.45666,105.89404,6.457,65.6946405
-6.49351,105.89918,22.649,71.1386805
-6.50909,105.93855,13.039,67.8823996
-6.5539,106.00266,38.436,79.071317
-6.5466,105.94455,46.557,75.2715796
-6.54279,105.90652,19.629,76.4343096
-6.5591,106.04576,206.151,110.762557
-6.51417,106.03889,73.623,74.903497
-6.508,106.08493,112.733,79.7589254
-6.46343,106.12024,38.155,66.0695425
-6.36989,106.31342,70.083,62.1361295
-6.40302,106.31259,95.782,63.3915995
-6.37313,106.34944,58.969,62.1677395
-6.37124,106.40689,64.389,65.1795989
-6.41304,106.39669,85.001,63.7379989
-6.45746,106.40105,85.605,72.2504147
-6.50759,106.39214,145.817,81.974388
-6.5021,106.3345,144.803,96.3976049
-6.45598,106.33809,102.216,77.2238949
-6.40519,106.34212,84.756,61.3504195
-6.37495,106.25778,43.892,59.5569884
-6.40819,106.24461,47.198,60.5211584
-6.40444,106.21666,69.073,63.6806084
-6.43977,106.18556,76.857,63.3601534
-6.49981,106.13488,99.148,73.6826434
-6.46746,106.06611,76.776,67.6782925
-6.42232,106.13602,55.134,62.1396021
-6.40499,106.17641,41.561,57.6336921
-6.42074,106.08726,99.319,66.417363
-6.42379,106.0464,111.365,67.116982
-6.45972,106.03607,90,65.659502
-6.50648,106.17557,89.687,71.1749695
-6.5187,106.21052,126.84,76.0566395
-6.46767,106.21225,31.145,61.8048234
-7.7264,109.0229,3.1,101.7973181
-7.655,109.1526,4.1,73.04427333
-7.5297,109.0971,26.4,52.2345968
-7.5837,109.0141,16.7,49.4965419
-7.6181,109.02,16.1,55.8583119
-7.5927,109.2643,5,73.74983318
-7.5945,109.3173,13.2,87.81838138
-7.6138,109.3712,11.2,90.7987027
-7.6138,109.3972,18.4,96.3217727
-7.6473,108.9456,1.4,75.54242809
-7.6082,108.9256,2.2,49.8248901
-7.5794,108.9377,12,42.3707501
-7.4412,108.9399,76.7,43.2352575
-7.6651,108.9837,17.9,84.51330809
-7.641,108.9984,22.5,65.7611819
-7.6149,108.9815,9.9,50.9197819
-7.5833,108.964,44.1,45.6859319
-7.5044,108.9773,61.9,34.612663
-7.4763,108.9854,72.9,28.788182
-7.4244,108.9923,173.9,44.134152
-7.6901,109.0258,6.9,89.64030809
-7.5484,108.9919,43.3,35.209943
-7.5955,109.0206,8.4,48.9153719
-7.5613,109.0304,57.1,56.6719168
-7.5119,109.029,33.7,48.0748668
-7.4798,109.0321,63.8,50.5663368
-7.4204,109.0383,127.7,50.2619268
-7.6926,109.0629,3.5,86.94962945
-7.6576,109.0562,6.4,73.82006945
-7.6054,109.0588,18.4,55.0157799
-7.5695,109.0517,259,68.1359799
-7.5198,109.0727,26.4,49.0362768
-7.4819,109.0668,33.1,42.2587068
-7.4281,109.0708,60,48.6618168
-7.6813,109.1023,3.9,88.69312945
-7.6605,109.0938,3.4,74.99473945
-7.6204,109.1213,4.9,49.809839
-7.5581,109.1172,14.8,67.13890583
-7.5234,109.1063,22.1,52.2844068
-7.4753,109.1126,31,46.426128
-7.4308,109.1171,126.5,49.273478
-7.6756,109.1383,5.4,95.06480333
-7.6085,109.1465,7.3,61.662589
-7.5698,109.1583,9.3,65.183319
-7.5118,109.1403,18.6,52.06712583
-7.4805,109.1555,40.5,107.258368
-7.4297,109.1572,192.5,55.055678
-7.6851,109.1934,4.3,92.53851599
-7.6405,109.1778,3,63.746369
-7.6176,109.1967,3.8,59.78054318
-7.5387,109.1638,12.1,55.25064583
-7.686,109.2492,6.9,75.60979599
-7.6533,109.2414,6.2,67.88328599
-7.6164,109.2504,3.8,62.61896318
-7.564,109.2149,12.8,51.142538
-7.693,109.2972,4.6,75.2480455
-7.655,109.2933,5.5,70.9624155
-7.6156,109.2834,3,68.08010138
-7.5768,109.2829,94.1,93.14405138
-7.6995,109.3382,5.1,87.8169255
-7.6462,109.3415,1.5,83.33100138
-7.6139,109.3474,8.6,87.80941138
-7.5849,109.3305,36.3,94.46724138
-7.7097,109.3786,4.1,108.9387097
-7.6517,109.3779,1.6,93.94155965
-7.5998,109.3655,41,96.6208027
-7.5983,109.4,57.2,102.7980627
-7.635,109.4088,2.3,100.4582027
-7.6832,109.3984,2,113.8242697
-7.6585,109.4296,9,126.2945697
-7.6076,109.4244,12,103.3724227
-7.588,109.429,149.8,116.3011827
-7.7187,109.015,4.1,100.9908881
-7.33321,109.70979,598.9,50.068556
-7.43727,109.24354,69.7,55.7546155
-7.30728,109.29494,446.4,41.420887
-7.33991,109.28841,328.1,57.913973
-7.38405,109.33117,94.4,32.102283
-7.39537,109.28983,103.2,35.559003
-7.43574,109.28606,56.7,51.00012724
-7.47459,109.29374,31.9,60.12205724
-7.51683,109.29334,20.3,78.3937749
-7.51843,109.24476,274,89.444398
-7.5296,109.18944,16.6,54.53327583
-7.47973,109.19981,23.3,61.6732955
-7.48915,109.23506,18.3,51.422748
-7.52388,109.3284,27.1,88.9784449
-7.5085,109.36119,67,61.763536
-7.48975,109.40509,58,56.512086
-7.47494,109.42703,41.7,73.1039665
-7.47616,109.46404,48.7,64.2060483
-7.51875,109.47686,241.5,128.7932123
-7.47553,109.51268,78,71.2871483
-7.4658,109.56065,137.1,68.531784
-7.43693,109.55534,144.6,52.426514
-7.43758,109.5126,107.4,58.1245883
-7.47449,109.33545,30.9,67.36562724
-7.45261,109.38322,36.3,66.5950965
-7.44034,109.43225,45.8,62.7824965
-7.42782,109.46043,57.9,52.8671283
-7.38936,109.59766,225.1,40.844546
-7.39816,109.55763,168.8,39.220416
-7.39417,109.51548,140.8,45.505154
-7.39143,109.46885,93,38.720154
-7.39168,109.43146,36.5,39.408627
-7.38552,109.3794,38.5,36.417747
-7.42788,109.33801,36.9,51.04849724
-7.21215,109.42016,963.2,64.098387
-7.22341,109.3896,686.5,40.463777
-7.20976,109.3339,859.6,77.050386
-7.24914,109.33567,469.4,44.027907
-7.27272,109.37765,207.6,46.669415
-7.2987,109.38997,161.2,31.084995
-7.34794,109.38903,57.9,31.158967
-7.29623,109.33309,312.1,25.912577
-7.3432,109.33627,167.1,37.153863
-7.26774,109.42087,269.8,50.364975
-7.29105,109.42325,189.8,33.928545
-7.33446,109.43181,86.5,31.797197
-7.27224,109.47094,248.7,50.572807
-7.30042,109.47017,153.8,31.535007
-7.27974,109.5005,258.5,52.398477
-7.30218,109.51406,160.1,38.900067
-7.29193,109.5421,407.9,70.569567
-7.36586,109.47007,118.5,34.170224
-7.33359,109.51602,136.8,37.088234
-7.35712,109.54134,258.5,44.545656
-7.35481,109.59899,312.2,47.946846
-7.36793,109.6526,249.5,42.888118
-7.38731,109.69034,266.1,41.524296
-7.398,109.65304,254.8,50.663628
-7.38846,109.24313,149.8,43.270609
-7.34173,109.23828,384.3,70.727169
-7.3548,109.19814,313.7,63.223259
-7.39124,109.19996,127.7,39.433489
-7.43039,109.19981,84.6,57.4241055
-7.27555,112.81157,2.097,-8.27187671
-7.25866,112.80862,2.188,-5.47789671
-7.2583,112.79264,3.134,-4.50611671
-7.24177,112.7929,3.002,-1.76978671
-7.24177,112.7929,3.002,3.43031329
-7.22202,112.77792,3.69,2.20706036
-7.2413,112.77474,4.027,-1.36992671
-7.25786,112.77518,4.165,-4.11474671
-7.25841,112.75856,4.849,-3.92053671
-7.27381,112.75835,5.313,-6.76380671
-7.29174,112.75961,5.741,-10.66607671
-7.29149,112.77497,4.484,-10.58481671
-7.27447,112.7757,4.283,-6.74345671
-7.29197,112.7923,3.394,-11.31299671
-7.29197,112.80801,2.404,-11.88042671
-7.30812,112.79188,3.537,-14.75897671
-7.30889,112.81572,1.994,-16.53847671
-7.32484,112.79198,3.65,-17.55169076
-7.32514,112.80882,2.528,-18.48766076
-7.3403,112.77589,4.658,-21.83575076
-7.34255,112.80495,2.644,-22.19424076
-7.34177,112.79089,3.604,-22.21087076
-7.32508,112.77513,4.776,-17.00989076
-7.34112,112.75879,6.837,-20.57106076
-7.32692,112.757,7.054,-16.27536076
-7.3247,112.7417,8.852,-13.98672012
-7.30887,112.75886,6.299,-12.97144671
-7.30931,112.77536,4.619,-13.71139671
-7.24299,112.76147,4.333,-1.43239671
-7.24083,112.74146,4.662,-1.6855765
-7.26173,112.74094,5.737,-4.4101065
-7.27769,112.74186,6.491,-8.0294265
-7.29203,112.74045,7.321,-10.0990365
-7.30836,112.74092,8.114,-12.6195865
-7.34145,112.74255,8.964,-18.10807012
-7.34188,112.72386,11.398,-16.15039012
-7.32515,112.72461,10.97,-12.85746012
-7.30817,112.72537,9.688,-11.8445465
-7.30568,112.70884,11.145,-10.0702065
-7.29158,112.70654,10.058,-12.9097265
-7.2923,112.72433,8.661,-9.9095865
-7.25857,112.72544,6.21,-4.6587065
-7.2767,112.72269,7.653,-8.9641365
-7.26398,112.69273,8.146,-7.3393465
-7.2583,112.67493,8.243,-6.2355965
-7.25806,112.65845,9.078,-6.7241595
-7.27378,112.65852,11.449,-10.3501495
-7.29079,112.6625,13.529,-12.6245295
-7.30847,112.6578,16.859,-8.9971895
-7.32842,112.67899,16.98,-10.03897012
-7.3259,112.65794,19.482,-11.41450462
-7.32423,112.64088,23.015,-9.38778462
-7.31285,112.6347,22.398,-7.3740295
-7.29134,112.62806,19.895,-11.5651595
-7.27497,112.64139,14.609,-8.0589995
-7.26112,112.634,13.46,-8.8571095
-7.25854,112.62583,14.296,-6.5830495
-7.24155,112.62492,11.306,-2.8552195
-7.2081,112.62371,5.995,6.13349296
-7.22525,112.60791,10.429,3.34020296
-7.24365,112.61351,13.326,-3.3193895
-7.24245,112.64104,9.181,-3.3522095
-7.24321,112.66214,6.536,-4.1692995
-7.24457,112.67258,6.488,-3.8927165
-7.22598,112.67962,3.975,0.30443742
-7.22577,112.69541,3.938,0.37339742
-7.25932,112.70788,6.999,-5.3732265
-7.27475,112.6923,9.357,-10.3809765
-7.29186,112.67577,12.602,-13.8897165
-7.30929,112.67619,14.841,-10.1540465
-7.3082,112.68925,13.367,-9.5387165
-7.32481,112.6925,14.87,-10.63397012
-7.32505,112.70892,12.886,-12.40049012
-7.34309,112.69172,15.512,-13.37612012
-7.3432,112.67554,17.618,-11.90871012
-7.34571,112.65791,19.819,-10.58548462
-7.35748,112.65724,18.487,-10.43665462
-7.3588,112.67471,15.991,-12.44750012
-7.34214,112.70689,13.611,-14.47567012
-7.30461,112.62625,22.67,-7.6704995
-7.2747,112.62415,17.554,-11.9844395
-7.28866,112.641,16.986,-10.5147995
-7.27499,112.67544,10.414,-10.9467865
-7.29387,112.69215,11.484,-11.4276365
-7.27562,112.70775,8.498,-10.0949565
-7.20889,112.7417,3.196,4.19960742
-7.20892,112.7747,3.434,4.43431036
-7.23515,112.79481,2.847,-0.59326964
-7.2578,112.79199,3.169,-4.47842671
-7.22476,112.74128,3.853,2.04178742
-7.21445,112.6059,4.546,1.11389296
-7.1773,112.586,7.241,14.09794296
-7.21221,112.5938,4.328,5.27594296
-7.27778,112.7907,3.378,-8.12577671
-7.25779,112.792,3.64,-4.39981671
-7.35848,112.8069,3.255,-24.10544076
-7.33567,112.8201,3.086,-21.24903076
-7.35511,112.7473,3.318,-23.55940012
-7.36051,112.7757,3.312,-24.51349076
-7.35779,112.7584,4.282,-23.38306076
-7.34136,112.7612,4.826,-21.47849076
-7.3581,112.7443,4.686,-22.21929012
-7.35974,112.7265,6.256,-20.89032012
-7.36064,112.7074,6.434,-19.13113012
-7.3425,112.7079,7.76,-16.32223012
-7.25222,112.5893,12.976,-5.2277295
-7.27313,112.5892,37.475,-6.5147795
-7.29159,112.591,19.888,-10.8254795
-7.30807,112.5912,11.727,-13.0797195
-7.32694,112.591,24.193,-11.54246462
-7.34409,112.5919,28.616,-11.23478462
-7.29144,112.7575,3.998,-11.33844671
-7.2929,112.7926,3.488,-11.59610671
-7.27527,112.6087,40.272,-6.5133795
-7.2931,112.6081,29.472,-9.2527395
-7.30781,112.6065,12.271,-12.0758195
-7.32487,112.609,23.59,-9.95203462
-7.32397,112.6256,17.079,-9.84251462
-7.34518,112.6244,17.73,-10.02179462
-7.34697,112.6093,23.202,-9.88377462
-7.35801,112.6087,13.228,-12.13140462
-7.35371,112.6274,12.012,-10.91971462
-7.25742,112.7434,5.237,-4.4914565
-7.1913,112.6184,5.221,9.99829296
-7.22546,112.6243,3.738,3.52989296
-7.19095,112.6243,8.266,10.14413296
-7.19124,112.6426,6.259,9.96353296
-7.1954,112.6343,4.067,8.87384296
-7.19156,112.6563,4.415,9.87503296
-7.21189,112.6533,4.283,4.56203296
-7.23702,112.69157,5.195,-1.88305258
-7.22651,112.71037,3.992,0.51418742
-7.35823,112.6916,14.029,-14.74587012
-7.35592,112.67394,16.405,-11.92584012
-7.36028,112.64035,21.53,-8.04325462
-7.35725,112.59132,32.027,-11.06500462
-7.35725,112.59124,32.045,-9.29516462
-7.30559,112.64211,19.619,-8.5894395
-7.2582,112.64004,11.998,-8.0249695
-7.2582,112.64004,11.998,-7.9891695
-7.23247,112.7585,3.859,0.39478036
-7.2595,112.8097,4.859,-4.91934671
-7.27442,112.8199,3.066,-7.98858671
-7.31044,112.8227,3.479,-16.85403671
-7.26825,112.7562,5.205,-5.85318671
-6.7342,108.26294,42.102,12.9885845
-6.81667,108.13435,65.544,12.0347819
-6.7806,108.11268,46.219,21.1877642
-6.73974,108.13144,41.184,13.7595372
-6.73099,108.07606,54.849,21.4616648
-6.70142,108.09267,50.57,21.4750748
-6.66345,108.10595,46.47,21.605885
-6.70211,108.13141,35.939,18.0501172
-6.74558,108.21772,31.683,6.6112445
-6.78203,108.21743,54.746,-2.544949
-6.79283,108.16909,53.81,14.1162419
-6.81983,108.18705,72.944,21.1174819
-6.83558,108.23303,134.036,27.5619705
-6.82795,108.26784,174.929,14.428801
-6.78454,108.27065,76.357,-0.284979
-6.7985,108.32111,156.813,7.736015
-6.83552,108.32448,440.881,17.463039
-6.82615,108.36121,497.957,48.512005
-6.78307,108.3568,187.982,14.775185
-6.80283,108.40166,446.191,72.3618996
-6.79607,108.44121,268.89,49.5068896
-6.75511,108.40149,84.996,40.2852096
-6.73996,108.34494,58.119,26.39949188
-6.73295,108.31617,59.283,23.87283188
-6.70258,108.36277,34.521,25.54432188
-6.70418,108.41057,20.572,29.0786657
-6.70435,108.44896,19.308,25.7486783
-6.70895,108.48966,17.834,24.4609683
-6.61669,108.5225,0.776,25.04422024
-6.69527,108.54936,1.605,18.35397204
-6.74803,108.49027,52.561,27.0412683
-6.75605,108.44547,83.516,31.2839696
-6.7862,108.49163,188.31,42.5111707
-6.81122,108.46913,283.666,50.8194207
-6.82563,108.49571,339.095,51.7600107
-6.84753,108.50989,379.414,30.743816
-6.83437,108.53649,278.475,54.309353
-6.80139,108.52447,202.893,38.8228807
-6.75498,108.53771,20.991,23.2313454
-6.67946,108.14015,38.426,20.3001972
-6.68723,108.18552,26.246,17.3707572
-6.65493,108.17577,43.634,18.99588197
-6.61849,108.21277,22.005,23.63765985
-6.60591,108.25925,20.043,24.36685985
-6.56974,108.27736,16.173,26.57793183
-6.56616,108.30636,14.074,26.08632572
-6.65787,108.22602,21.443,18.48859985
-6.69745,108.2253,26.093,12.0192645
-6.70261,108.2771,30.201,17.1757145
-6.65237,108.31269,19.267,19.7814938
-6.60696,108.31224,19.058,23.7244538
-6.6066,108.35856,6.636,19.4482038
-6.66315,108.36744,18.795,25.9128647
-6.66312,108.3675,3.641,19.3115347
-6.69743,108.3213,30.766,23.59006188
-6.5648,108.50465,0.357,25.96238768
-6.60374,108.47927,1.672,24.35545024
-6.613,108.4272,2.552,22.6560147
-6.59704,108.39813,5.565,22.6902847
-6.64749,108.40744,12.474,23.0992747
-6.65078,108.45825,4.655,23.31127024
-6.65114,108.4866,3.412,24.08446024
-6.65345,108.53684,0.294,22.02896599
-6.56519,108.45377,1.698,23.65964768
-6.54674,108.43122,3.699,24.15094132
-6.51931,108.45109,2.597,25.33866768
-6.47007,108.39956,4.881,27.52495884
-6.46604,108.45479,3.197,25.58825239
-6.4321,108.43739,2.371,26.07453884
-6.39018,108.39943,1.475,27.20822312
-6.42808,108.39536,2.925,28.47246884
-6.48416,108.37238,7.751,27.39208884
-6.55991,108.35054,11.179,24.40774572
-6.52135,108.3903,7.278,24.02353132
-6.51548,108.34328,9.783,25.76480572
-6.47505,108.31813,6.276,29.3334465
-6.42612,108.30207,5.133,31.2987665
-6.37671,108.31448,2.867,31.1345835
-6.37552,108.37002,1.271,28.07486312
-6.43671,108.36453,3.464,29.2588465
-6.51341,108.28928,9.259,27.64110572
-6.52475,108.24847,13.519,28.04078183
-6.52056,108.21764,19.039,29.25568183
-6.53801,108.19343,19.926,26.4272462
-6.47595,108.22648,5.811,30.51057152
-6.47799,108.2563,6.365,30.41887152
-6.42266,108.2263,2.815,31.67318922
-6.39355,108.22453,1.182,34.36850922
-6.38392,108.26437,3.016,34.35548922
-6.73393,108.0023,344.457,55.665989
-6.5988,107.91138,98.019,10.18613
-6.59051,107.94951,57.905,8.60185
-6.60038,108.0305,56.908,16.2533935
-6.55898,108.08265,40.256,24.89228431
-6.53254,108.11766,27.783,26.93936431
-6.51015,108.09969,23.752,27.91237431
-6.50702,108.13937,21.72,27.0153062
-6.39543,108.1759,1.168,32.65497746
-6.46559,108.10721,12.509,29.55297779
-6.50589,108.03971,26.034,25.90587431
-6.50291,108.00475,28.25,24.16754847
-6.46781,108.03195,16.875,27.67987847
-6.4603,107.98841,20.89,25.60244847
-6.46055,107.9435,21.315,21.46939778
-6.45756,107.90591,24.397,18.59017778
-6.50388,107.92136,32.892,19.73982778
-6.49814,107.95973,31.309,22.25284847
-6.64673,108.05624,67.984,18.496135
-6.57641,108.04172,46.568,20.28595431
-6.56336,108.01797,43.129,20.52358892
-6.51641,107.9749,34.426,22.72204892
-6.53781,107.97038,38.702,21.20223892
-6.61443,107.99592,62.049,15.1074435
-6.64227,108.0062,81.811,13.9362035
-8.82567,115.11779,129.982,168.4308621
-8.82666,115.16307,152.054,167.0372538
-8.82663,115.20784,72.106,150.9340538
-8.69633,115.25843,1.92,91.8247971
-8.64636,115.25582,26.746,76.7347471
-8.63585,115.2131,35.48,74.9566543
-8.64605,115.16557,34.729,81.7742143
-8.69161,115.16185,7.809,90.1320843
-8.68965,115.20732,10.732,85.4570843
-8.60292,115.29537,48.425,69.5280361
-8.61228,115.25276,61.616,68.0126461
-8.60089,115.20684,84.096,74.1711544
-8.55174,115.21105,127.939,81.7541644
-8.56189,115.17157,111.538,81.8589644
-8.55664,115.1204,100.858,86.7804188
-8.56546,115.07183,41.856,84.4595488
-8.60476,115.10845,38.851,79.2186288
-8.60468,115.16446,83.313,76.2347144
-8.51894,115.20942,178.185,83.962652
-8.5121,115.24954,198.919,73.961184
-8.51045,115.2908,206.786,69.236594
-8.50043,115.34906,275.715,96.044244
-8.55561,115.38465,54.119,103.7196621
-8.51716,115.40019,161.6,107.975843
-8.56836,115.44677,4.509,100.897289
-8.56531,115.33568,69.983,84.0235321
-8.56596,115.29299,95.339,72.6866161
-8.55476,115.25233,130.779,76.0895361
-8.64597,115.11633,9.311,88.75602658
-8.50831,115.07792,134.517,82.667465
-8.50449,115.0293,129.018,96.001764
-8.50894,114.97733,32.997,110.9733806
-8.44875,115.02418,322.682,100.280838
-8.47103,115.07831,208.615,93.243835
-8.47307,115.1147,247.056,96.247925
-8.51509,115.11898,157.268,80.419795
-8.4622,115.29856,375.925,98.359934
-8.42559,115.30671,515.862,103.193138
-8.42132,115.34838,570.927,114.301433
-8.46207,115.35365,401.814,118.123074
-8.42767,115.3843,547.518,120.023963
-8.4687,115.39248,415.193,131.849954
-8.51546,115.16448,164.537,82.624712
-8.4671,115.16268,283.867,104.140612
-8.41896,115.16126,417.704,105.930384
-8.37119,115.17593,606.646,87.243746
-8.33991,115.16503,836.197,108.565846
-8.33467,115.20941,843.468,91.553236
-8.3938,115.21485,501.879,114.477644
-8.43134,115.20064,404.454,109.239154
-8.46371,115.21205,309.963,112.405352
-8.33598,115.25257,827.147,99.442428
-8.27796,115.28818,1125.578,94.754604
-8.24638,115.29177,1252.022,111.817424
-8.24324,115.32578,1494.264,133.15854
-8.20064,115.3305,1554.777,158.925184
-8.19578,115.29044,1334.308,163.748465
-8.20541,115.25517,1191.342,148.375505
-8.2417,115.24306,1225.02,112.310454
-8.28786,115.2395,964.395,78.937454
-8.46609,115.24807,319.151,94.113184
-8.4221,115.24431,445.702,97.190118
-8.38203,115.26466,624.959,108.785328
-8.32139,115.29565,954.248,107.370698
-8.29021,115.33088,1153.556,101.17019
-8.32722,115.34402,998.198,118.879678
-8.37643,115.34473,772.096,98.262008
-8.38068,115.2999,651.073,109.748178
-8.38557,115.38142,733.081,138.664923
-8.31852,115.38993,1133.583,148.777948
-8.26132,115.16363,1273.296,112.542
-8.28385,115.36501,1335.452,127.42
-8.28402,115.3647,1339.012,190.69309
-8.28189,115.16126,1279.225,104.32843
-8.24258,115.15023,1235.529,106.6879
-8.23758,115.11781,1366.375,90.91482
-8.24027,115.07398,1237.543,79.80664
-8.25996,115.35154,1089.516,243.85637
-8.20857,115.37525,1294.446,211.007784
-8.2299,115.40904,1049.092,231.07623
-8.1932,115.4373,359.63,198.763027
-8.1707,115.02148,10.105,52.66165062
-8.12698,115.19229,239.818,68.665053
-8.15163,115.16189,255.439,60.839185
-8.08914,115.12815,11.454,40.6884841
-8.15416,115.11037,204.294,78.5680378
-8.2009,115.14197,754.016,152.5570578
-8.41974,115.12065,432.118,110.963605
-8.36612,115.12557,738.115,124.740189
-8.42206,115.07378,521.904,117.988485
-8.39714,115.06795,653.361,134.109665
-8.42919,115.02947,418.138,110.996428
-8.39453,115.03641,584,127.252058
-8.34948,115.03366,821.233,155.392456
-8.30515,114.9832,560.871,150.244846
-8.32092,114.93574,766.208,174.592609
-8.42269,114.91678,466.735,135.069548
-8.38459,114.94139,662.886,152.666398
-8.42422,114.97585,504.594,133.869198
-8.46886,114.98291,357.115,131.558444
-8.47057,114.92367,5.218,105.5354706
