Lintang,Bujur,Tinggi_Ort,CBA
-8.70473,112.09701,-830.633,64.675571
-6.37141,108.55314,-9.887,64.678015
-7.76502,113.67481,70,64.701199
-8.13807,113.84257,294,64.704337
-5.69823,105.85499,-13.305,64.709742
-6.46856,111.23202,-30.978,64.747073
-7.41303,107.93477,991,64.75972
-7.5509,108.61659,551,64.765829
-7.73863,109.13067,-7.821,64.776883
-7.03286,107.18047,1035,64.77724
-6.78275,112.55508,-19.152,64.783892
-6.43616,105.62198,-60.627,64.784547
-8.92119,113.73905,-2081.488,64.791143
-7.33384,108.97347,413,64.825397
-6.05122,105.29609,-90.893,64.86024
-8.79302,112.35417,-1194.445,64.896119
-9.10488,114.2544,-2849.486,64.90314
-7.67482,110.71286,114,64.978635
-8.35429,113.20524,-238.834,65.010534
-8.83106,112.34219,-1302.851,65.020976
-8.88991,113.89255,-1951.258,65.027019
-6.83976,110.83273,9,65.045834
-8.13322,111.83279,89,65.059248
-7.0003,111.00463,122,65.091546
-8.2094,109.74354,-776.02,65.093297
-5.78825,105.82663,-28.238,65.098292
-6.7679,106.53398,1435,65.09937
-8.46627,112.17202,-245.398,65.100564
-6.79498,108.71284,-2.754,65.120881
-6.58479,111.90653,-33.91,65.125923
-7.11956,106.13143,-1852.665,65.152654
-6.79271,112.55196,-11.111,65.157475
-6.32898,111.56115,-43.4,65.161186
-7.89307,110.21766,37,65.166275
-7.36548,108.23853,349,65.167864
-8.51776,111.86907,-323.878,65.208697
-6.89348,113.37662,30,65.214688
-8.06988,110.16216,-74.293,65.235724
-8.11118,110.14925,-137.048,65.240248
-7.64373,108.87635,1,65.244711
-7.29197,109.41276,173,65.264946
-8.44721,112.82162,-34.541,65.265293
-6.59514,111.9033,-32.613,65.267925
-6.88789,106.93552,765,65.271661
-6.92732,112.22572,16,65.272096
-7.88272,110.2209,26,65.302623
-7.58891,110.31299,430,65.323081
-7.58549,107.78727,352,65.323755
-7.44189,108.06864,429,65.32676
-7.312,110.39971,618,65.380055
-6.6161,105.27578,-103.463,65.399788
-8.40418,111.90482,-316.007,65.433558
-7.42331,108.65721,8,65.448248
-6.68062,114.72635,-78.497,65.45505
-7.07289,114.60408,-39.038,65.469453
-7.54074,108.2093,355,65.481231
-7.28126,109.41614,207,65.508083
-7.57616,111.16962,1264,65.51025
-8.39457,112.04956,-180.674,65.511143
-7.42185,109.60035,195,65.515039
-6.60639,105.2788,-110.517,65.549369
-6.7669,111.56702,41,65.558147
-7.79209,113.80881,465,65.56593
-7.39332,108.95484,237,65.582441
-8.35246,112.35002,23.647,65.616985
-8.71005,113.66292,-867.907,65.627915
-7.36533,107.51484,1046,65.64821
-8.80795,114.06056,-1095.981,65.656995
-6.62454,112.17847,-42.5,65.66021
-6.43894,105.9115,9,65.660556
-6.4899,105.31494,-103.183,65.672349
-7.75891,109.12429,-26.688,65.677022
-8.12992,111.82241,89,65.686807
-8.50743,113.01231,-661.395,65.727472
-6.86593,111.10765,40,65.743846
-6.6561,112.16861,-35.583,65.749956
-7.39975,108.08195,465,65.767344
-8.8191,114.05705,-1339.186,65.767741
-6.7211,113.00304,-48.502,65.783503
-6.56728,105.58047,-34.391,65.789143
-8.2136,112.08502,232,65.825516
-6.82308,112.40074,-10.644,65.826011
-6.49733,105.89303,18,65.829402
-6.57032,111.63013,-37.977,65.838456
-8.77756,113.64164,-1341.819,65.849207
-7.4524,108.06529,415,65.849874
-8.44543,111.89186,-293.974,65.865282
-7.99104,110.47168,128,65.914256
-5.93151,105.78143,-112.817,65.918641
-6.6415,110.04222,-38.367,65.926793
-6.89812,107.22304,363,65.928873
-7.29073,110.40634,472,65.933282
-6.99734,110.9953,114,65.951514
-7.43137,108.07198,466,65.953715
-6.78828,113.26675,-34.593,65.973035
-7.63366,108.87949,1,65.996156
-8.04651,110.02757,-168.522,65.996791
-7.41665,108.22233,374,66.005444
-6.44619,105.61882,-57.939,66.04872
-7.62361,108.88267,1,66.050748
-8.7968,114.06407,-1184.618,66.055065
-8.45434,111.60458,-280.661,66.060736
-7.39811,107.79316,1591,66.0668
-6.3583,105.50135,-90.259,66.072336
-8.25034,112.52481,479,66.083369
-6.7914,112.12634,-13.98,66.093403
-7.37699,111.80094,262,66.106179
-8.07458,113.72029,514,66.114841
-7.42179,109.79801,486,66.122356
-6.84393,111.11456,32,66.146449
-5.92136,105.78465,-104.063,66.169564
-6.93648,107.21093,457,66.169745
-6.24743,111.30481,-48.698,66.177825
-7.10061,107.15902,1190,66.19359
-7.84655,111.51094,130,66.21058
-7.71834,109.13702,-21.896,66.230366
-6.86269,111.53626,268,66.246589
-6.90772,107.22002,402,66.25433
-8.26675,113.37527,17,66.257088
-8.75016,113.7847,-1197.807,66.261113
-6.76244,110.25362,-32.378,66.263437
-7.0556,108.48202,349,66.281884
-5.80873,105.82016,-47.8,66.298904
-7.09222,107.307,1711,66.31878
-7.04513,108.48534,361,66.325617
-6.47913,111.22871,-27.458,66.333976
-7.49187,108.0553,704,66.419976
-6.34496,108.70678,-22.504,66.423678
-7.78158,113.8121,274,66.446075
-6.90431,107.94837,646,66.449835
-6.74194,108.72938,-8.19,66.455488
-7.40949,108.80617,90,66.518142
-6.59666,105.28182,-86.964,66.537964
-7.74877,109.12748,-12.781,66.625091
-7.31056,108.40126,157,66.626789
-7.63254,110.2653,236,66.667629
-7.24703,106.23709,-957.138,66.669187
-6.4334,108.53358,-3.497,66.692394
-6.65961,111.17225,0.333,66.719134
-7.04151,114.6139,-53.587,66.732033
-6.38643,111.25766,-36.995,66.747827
-7.79717,110.38991,110,66.767159
-6.48098,108.81071,-23.965,66.799175
-6.48971,111.22542,-23.218,66.801995
-6.60542,111.1892,-5.439,66.80568
-7.9101,110.07056,9,66.829239
-7.14294,111.44716,111,66.851377
-8.35188,111.92127,-285.186,66.87332
-6.50025,111.22213,-16.44,66.875873
-6.88151,113.80862,6.955,66.902619
-7.97892,110.90127,142,66.904487
-8.12883,112.56292,336,66.934092
-6.38654,108.8401,-41.646,66.945202
-8.15633,111.90525,227,66.953552
-7.7499,113.82206,143,66.954735
-5.87729,106.089,-11.765,66.961226
-7.04732,106.00909,-1236.36,67.007842
-6.83169,107.09783,576,67.061469
-8.3578,114.20206,147,67.070731
-7.04275,112.47376,5,67.143523
-7.79646,113.09448,155,67.15055
-8.18634,110.97798,312,67.160082
-7.80741,110.3867,101,67.16715
-8.05939,110.30753,-2.24,67.189806
-7.05022,105.57204,-17.824,67.208257
-6.57437,111.9098,-35.885,67.210059
-8.23038,112.13777,320,67.225359
-5.9112,105.78786,-94.992,67.228434
-7.68456,110.7098,114,67.236064
-8.41449,111.90159,-305.153,67.256944
-7.43367,108.51337,48,67.25983
-8.17286,111.95713,101,67.294234
-8.27727,113.37198,16,67.318034
-8.23614,114.24022,303,67.320419
-6.65493,105.26373,-70.089,67.326676
-7.33327,110.39304,857,67.336754
-7.98178,108.04279,-717.165,67.356908
-8.83024,114.05357,-1506.01,67.364015
-7.81227,109.38853,-24.615,67.40903
-8.06046,109.73985,-392.728,67.410907
-6.75126,110.21846,-37.437,67.424631
-8.2239,109.78934,-705.119,67.432546
-8.50434,112.30232,-423.493,67.432966
-6.85488,111.11111,34,67.438936
-6.77651,111.56392,42,67.505767
-7.03884,105.72156,-600.948,67.511719
-8.4439,112.81113,-47.079,67.512006
-8.16293,111.9259,103,67.537701
-8.29842,113.36536,6,67.546688
-6.5071,105.88994,20,67.578875
-7.20915,108.28812,907,67.579844
-6.34363,105.36033,-116.429,67.595221
-7.9241,112.62712,502,67.600178
-7.22303,113.70202,-11.706,67.614943
-8.13582,111.70489,117,67.620464
-7.30319,108.83978,282,67.626034
-7.78378,111.38947,158,67.641991
-7.93755,113.95228,461,67.658503
-7.78817,114.38064,118,67.722068
-6.27823,108.58249,-25.766,67.763684
-7.91845,113.89141,281,67.792951
-6.73994,108.58193,3,67.795199
-7.32442,109.11852,1096,67.83092
-7.87331,109.94036,-8.354,67.832376
-7.50362,109.85807,528,67.841603
-8.43512,111.8951,-285.362,67.842641
-7.02599,108.35622,581,67.847894
-7.06239,114.60737,-62.42,67.866144
-8.53047,112.8642,-404.412,67.911064
-7.46251,107.9629,916,67.948822
-6.9269,107.21395,478,67.963908
-7.23894,109.5706,761,67.966995
-7.88836,113.77862,390,67.998523
-8.42481,111.89835,-294.046,67.998675
-8.58635,113.5596,-466.955,67.999369
-8.04252,111.73381,121,68.009126
-6.33429,108.71013,-24.151,68.017284
-7.0604,112.18404,7,68.029488
-7.15007,108.01915,741,68.032192
-7.85542,113.07598,439,68.061847
-6.42617,105.62513,-61.977,68.079942
-7.28048,108.55625,92,68.085896
-7.92037,109.07353,-62.431,68.092589
-8.26306,113.5187,23,68.126802
-7.34458,108.53597,73,68.131583
-7.79377,111.38632,161,68.132815
-7.231,109.00121,234,68.139372
-7.92406,114.19585,746,68.145828
-7.68701,109.99885,44,68.157953
-7.44207,109.66402,476,68.168392
-8.09076,109.73031,-469.125,68.18098
-7.62715,110.58602,325,68.200805
-6.38314,105.34809,-118.509,68.207985
-8.1932,110.54986,-90.873,68.21858
-7.26658,107.39793,1576,68.23405
-7.06186,107.1713,978,68.25202
-6.93749,112.22253,18,68.259774
-8.28784,113.36869,7,68.26289
-8.50971,113.0129,-652.676,68.266071
-6.76799,113.27304,-39.818,68.273024
-8.14006,113.69975,166,68.28941
-8.52818,111.86578,-332.233,68.294017
-6.73504,110.01301,-35.124,68.304278
-8.08757,110.86716,254,68.31668
-6.50048,109.43152,-36.268,68.32749
-8.20575,109.73201,-750.826,68.338213
-7.52432,109.92328,795,68.345793
-7.36449,108.67591,18,68.358587
-8.59674,112.13101,-539.028,68.369071
-6.99443,110.98602,87,68.380653
-6.88437,112.3816,24,68.392974
-7.94673,111.47947,108,68.402636
-7.87242,110.22413,31,68.416122
-7.90345,110.21438,30,68.424594
-8.40412,112.04654,-183.389,68.428764
-7.1545,109.17173,842,68.445415
-7.30134,110.40303,527,68.451557
-6.79176,105.25583,334,68.47153
-6.78083,112.12964,-15.392,68.477338
-7.10563,114.73647,0.368,68.497945
-6.83319,112.39758,-14.134,68.539445
-7.36418,107.95046,947,68.550377
-7.77468,113.67179,97,68.553752
-7.3311,109.3151,258,68.586514
-6.88364,113.37969,3.282,68.60256
-8.00465,114.31279,494,68.620196
-8.14768,112.55702,326,68.636123
-7.82255,113.5863,635,68.636739
-7.13205,109.03666,188,68.648362
-6.5774,105.57728,-34.545,68.653569
-7.50983,110.0545,618,68.659714
-7.10226,113.16875,195,68.671694
-6.4181,108.8303,-35.459,68.671747
-8.63913,111.40473,-651.19,68.677294
-7.05193,114.61063,-61.998,68.681788
-6.63503,112.17519,-41.159,68.701944
-7.83911,110.51946,362,68.708256
-6.21801,105.98143,272,68.717805
-8.74692,113.77441,-845.821,68.723706
-8.51781,112.01072,-374.924,68.753433
-5.90103,105.79107,-99.527,68.77832
-7.03045,114.04685,-13.413,68.784504
-7.18424,112.57364,5,68.786433
-8.05959,110.16538,-73.677,68.797362
-6.89282,112.66457,-5.575,68.800601
-6.72306,105.24255,11.041,68.823612
-8.3493,110.92665,-178.935,68.832459
-7.88362,109.93714,-22.581,68.85105
-7.05219,111.04929,80,68.862869
-7.48944,110.0609,727,68.863282
-8.62621,111.55045,-635.239,68.870319
-8.43932,110.89832,-443.909,68.872896
-6.28743,107.85347,6,68.87728
-8.77379,112.36023,-1140.341,68.884482
-7.44791,110.35714,1030,68.88855
-6.84336,112.39442,-21.14,68.89293
-8.59409,111.98666,-361.568,68.910667
-7.61278,109.73802,129,68.924276
-7.80377,111.38317,164,68.940095
-6.99724,105.8793,-591.909,68.945645
-7.74532,110.40627,183,68.984055
-7.81769,110.38348,92,68.99431
-7.84637,108.66781,-71.064,69.003933
-6.99149,110.97672,82,69.011363
-8.12662,111.81202,90,69.034625
-6.78606,111.56086,55,69.040694
-8.56531,111.56965,-411.82,69.046025
-7.89617,113.8204,284,69.05254
-6.31396,111.28029,-46.985,69.05898
-8.42933,110.90145,-418.734,69.09477
-7.57103,109.04118,107,69.100945
-6.62309,109.62274,-29.004,69.103313
-6.85354,112.39121,-27.615,69.147073
-6.58056,105.72086,33,69.156575
-8.18363,112.2608,166,69.163202
-6.73081,113.00002,-46.278,69.196648
-7.86304,109.94356,8,69.255962
-7.65382,108.87319,2,69.304649
-8.18523,109.84221,-625.64,69.306684
-6.41182,109.12108,-42.566,69.30742
-8.11826,113.70659,235,69.320949
-8.23737,112.95619,550,69.333013
-7.71751,110.55766,175,69.366315
-7.34371,110.38977,1147,69.37817
-8.3414,111.92457,-232.415,69.389814
-6.17488,105.41266,-56.12,69.391585
-8.46451,111.60139,-296.349,69.396433
-7.28253,108.26487,460,69.425067
-6.90377,113.80166,58,69.431327
-8.53125,112.15156,-443.839,69.459358
-7.04604,107.03027,1107,69.47181
-6.64558,112.1719,-39.422,69.47803
-6.40977,105.92075,71,69.506953
-8.23787,110.96175,-2.687,69.517612
-6.72205,114.71344,-80.966,69.540222
-6.53229,111.92292,-37.866,69.542296
-7.14647,108.30799,610,69.579951
-8.30898,113.36202,5,69.583498
-7.29302,108.26154,362,69.601726
-8.96699,113.72449,-2140.498,69.60456
-7.81379,111.38001,147,69.60901
-7.55047,109.04765,70,69.61497
-6.72937,108.58528,-0.746,69.623825
-5.91417,105.93146,-51.175,69.632929
-5.91491,106.07713,198,69.636585
-6.98297,112.4925,12,69.638756
-6.73985,111.85817,-17.78,69.685837
-8.22487,110.25545,-301.894,69.691649
-8.84171,113.90774,-1681.572,69.693212
-7.43308,108.65411,14,69.714463
-6.70352,105.24863,-63.027,69.714556
-7.15608,106.2659,-1680.566,69.738435
-8.01091,114.18628,1179,69.75553
-7.85726,112.79034,865,69.760045
-7.3035,108.25823,341,69.769494
-6.86379,112.38802,-15.975,69.771788
-7.59956,108.6011,364,69.773957
-6.51685,105.88686,19,69.793763
-8.08327,111.67631,114,69.793945
-8.16141,109.99142,-350.194,69.802672
-8.75696,112.79297,-1613.128,69.814703
-6.89748,106.9325,716,69.866861
-7.88027,113.7698,442,69.86985
-7.94051,109.06721,-71.026,69.888218
-8.43837,112.46575,-21.763,69.916332
-8.78566,114.06758,-1131.616,69.924978
-8.93736,113.16481,-1918.813,69.93272
-6.77811,113.26991,-37.666,69.985161
-6.87408,112.38481,2.792,70.03915
-7.95502,110.34029,19,70.041041
-6.57008,105.72418,50,70.044914
-6.20608,108.75058,-40.617,70.05885
-8.0386,110.31404,-11.284,70.074746
-6.94809,113.78782,82,70.092237
-6.79296,114.69136,-87.629,70.092683
-7.33743,107.81226,1246,70.10081
-6.17995,105.99348,93,70.126589
-8.4736,112.31198,-207.485,70.13495
-8.40013,112.19282,-337.845,70.164119
-6.79555,111.55782,113,70.173584
-8.83198,113.91078,-1590.722,70.187279
-6.4195,105.91768,52,70.188408
-6.68299,105.39835,-13.533,70.205079
-6.88992,113.23509,-14.02,70.212736
-8.08556,113.71685,390,70.215343
-7.28703,109.1769,1561,70.22982
-6.63475,112.03356,-29.306,70.232282
-8.49405,112.96996,-651.151,70.247535
-6.49951,105.31194,-107.586,70.251258
-7.26686,111.83535,95,70.261958
-6.92597,113.79474,126,70.270561
-7.49675,109.83638,446,70.284418
-7.43742,110.36046,1065,70.29719
-8.04898,110.31076,-4,70.302209
-7.1694,108.80854,347,70.326204
-7.08118,107.16516,1056,70.33263
-8.10737,113.71,291,70.36024
-8.12143,110.14606,-180.395,70.366151
-8.6291,112.12082,-669.566,70.387275
-7.13251,107.2942,1710,70.41897
-8.0172,114.2065,1380,70.42255
-8.14004,110.42477,-19.357,70.458607
-8.00935,110.60774,153,70.46496
-8.36431,113.20209,-229.344,70.483689
-7.99959,110.6108,165,70.497075
-6.89268,113.80516,21,70.510312
-7.34534,112.08024,84,70.52833
-7.05188,107.3198,1324,70.52893
-8.05507,114.32748,612,70.54326
-6.67177,111.59751,-13.654,70.549722
-6.78436,108.71615,-2.361,70.557571
-6.56394,111.91305,-36.059,70.584039
-6.9149,113.79821,105,70.653856
-6.96133,110.79475,10,70.660255
-8.5386,111.86251,-346.242,70.670083
-6.38173,108.54987,-8.826,70.68185
-6.17046,105.99648,97,70.683252
-7.67267,110.42905,388,70.68889
-5.88667,106.08604,-11.171,70.715305
-8.01244,112.31408,503,70.7257
-8.72833,111.94431,-843.655,70.731067
-6.80283,110.38085,-20.137,70.736844
-6.18484,111.1083,-50.522,70.74222
-7.38347,108.95792,222,70.769037
-8.44417,111.60778,-234.066,70.779374
-7.75573,114.39075,-41.021,70.80896
-8.65647,111.54092,-716.621,70.839049
-7.51492,108.04547,558,70.843438
-8.24714,114.23676,281,70.889188
-8.2021,109.72048,-727.031,70.894935
-8.15393,109.85205,-552.861,70.906344
-7.42703,110.36369,1118,70.92091
-6.62651,113.88806,-61.762,70.923916
-6.13098,110.93947,-53.17,70.9533
-7.06969,110.61813,13,70.97844
-7.82388,111.37685,140,71.064756
-8.30245,114.21945,193,71.073724
-6.37614,111.26088,-36.607,71.082562
-6.60485,112.04287,-34.78,71.084799
-8.29992,111.93763,132,71.099692
-7.86224,110.22732,71,71.108465
-6.54575,105.15183,-6.786,71.116129
-7.70824,109.1402,-23.161,71.121036
-8.02826,110.31731,-7.415,71.126649
-8.00746,110.32386,74,71.149306
-8.51443,110.44867,-618.456,71.178723
-7.54023,108.47394,435,71.192625
-6.46102,107.79908,33,71.222353
-8.09647,113.71341,299,71.224396
-6.38887,111.68835,-39.928,71.245004
-6.61076,110.05183,-38.127,71.254795
-7.03741,106.01223,-1095.326,71.257126
-7.4513,109.50507,102,71.279531
-8.74092,112.2279,-961.347,71.283271
-8.62279,111.9776,-478.699,71.297434
-7.05219,107.17435,952,71.30356
-7.93044,109.07037,-52.662,71.314192
-8.21022,112.07441,277,71.318561
-8.44935,110.89517,-464.144,71.340069
-7.35678,112.23382,100,71.369364
-7.62243,110.23339,220,71.391401
-6.94764,112.21935,25,71.421842
-8.20962,114.10636,772,71.437221
-6.58691,105.28484,-4.802,71.451196
-7.98247,111.36131,449,71.458421
-8.49423,111.45043,-241.453,71.459864
-6.64971,105.11865,-3,71.462611
-6.18943,105.99047,94,71.478802
-8.37202,113.34224,-35.058,71.500869
-7.62915,110.25465,233,71.504878
-8.94735,113.87449,-2228.232,71.509772
-8.20924,112.96509,702,71.542715
-6.70545,113.86344,-46.864,71.571151
-8.78722,113.63858,-1395.815,71.586694
-7.87994,110.50665,102,71.590676
-7.69836,113.83816,231,71.599724
-8.35933,110.9235,-201.828,71.608357
-7.33487,107.95986,794,71.612766
-6.80568,110.38992,-19.84,71.663642
-8.85146,113.90465,-1719.088,71.670465
-6.37608,105.64099,-53.519,71.67144
-8.22321,109.97201,-388.791,71.676624
-6.02837,106.04132,29,71.70732
-8.84135,114.05005,-1544.387,71.722206
-7.58207,107.77638,195,71.72443
-8.71882,111.94732,-815.724,71.724777
-8.27295,113.51559,22,71.7412
-8.01906,110.60466,147,71.746721
-6.34709,105.50492,-91.635,71.765357
-7.27203,108.26819,516,71.774638
-8.29329,114.36498,2.249,71.777746
-6.3659,105.6442,-47.182,71.795705
-7.82228,110.66654,556,71.823839
-6.9904,111.7798,42,71.834796
-7.66783,109.15292,7,71.843322
-7.0192,114.05036,-3,71.843713
-7.22463,108.57873,201,71.848137
-7.89549,113.06349,972,71.856974
-6.75514,113.41979,-44.797,71.882375
-8.36156,113.34552,-23.015,71.895278
-8.64305,112.97095,-1155.203,71.896019
-8.36844,110.49467,-241.463,71.90349
-7.41659,110.36696,1208,71.9134
-8.33925,110.92981,-163.374,71.919756
-7.5835,109.32109,32,71.925615
-7.77739,114.38399,74,71.935924
-6.73078,114.8542,-82.624,71.951907
-7.53714,108.76572,4,71.952002
-6.59144,112.75849,-52.775,71.967517
-6.10299,105.72728,-55.395,71.979044
-8.12607,112.42106,315,72.017348
-7.17271,108.59497,704,72.026951
-7.03946,105.57546,-15.124,72.037357
-7.11633,114.73314,-0.869,72.049905
-7.69333,110.42256,311,72.0546
-7.73486,108.12126,72,72.088521
-8.50458,111.44717,-260.628,72.126618
-6.11349,106.01441,276,72.133201
-8.02662,114.2367,1657,72.14206
-8.72458,113.51615,-1275.375,72.150505
-7.45229,109.69625,464,72.178036
-8.54894,111.85925,-362.643,72.17973
-7.80127,109.82136,10,72.19723
-8.1361,109.51193,-717.965,72.201034
-7.46342,109.35887,29,72.2145
-7.91386,110.21109,50,72.216335
-6.12483,105.42816,-39.179,72.219695
-6.03784,106.03833,42,72.234158
-8.38499,112.05257,-181.08,72.234471
-7.22325,109.00811,283,72.247924
-7.41915,109.51385,117,72.254673
-7.6666,110.99927,288,72.294054
-8.65333,112.96772,-1197.694,72.364116
-7.28589,108.70091,180,72.369432
-8.45055,112.83211,-39.781,72.388346
-7.7869,110.39318,124,72.391776
-8.07992,111.66577,121,72.395624
-8.34633,113.06421,-170.595,72.402292
-6.90707,106.92948,671,72.436943
-7.48862,108.04512,786,72.437676
-7.03276,112.47687,5,72.45036
-7.83399,111.37368,131,72.479302
-8.331,111.92787,-180.322,72.480169
-8.1685,113.83304,233,72.480247
-8.31955,113.3587,10,72.480877
-7.47341,108.78595,6,72.48211
-7.11033,107.15593,1135,72.48887
-6.74572,110.00967,-36.025,72.498646
-8.4772,112.16857,-256.839,72.507384
-8.57979,111.84948,-421.359,72.533187
-7.75158,109.83695,10,72.552509
-7.45814,110.354,967,72.60325
-6.92549,112.65438,-2.341,72.603727
-8.15094,114.12474,1142,72.62232
-7.20488,107.41752,1732,72.63228
-7.42519,109.61089,196,72.635012
-8.58735,111.42105,-475.437,72.641557
-7.22848,108.86334,266,72.643807
-8.10079,109.72714,-491.028,72.64839
-7.80621,111.52363,148,72.651309
-7.1435,108.89022,562,72.652111
-6.72499,113.42917,-47.809,72.658013
-8.5901,111.84623,-431.915,72.659076
-6.55712,105.58369,-36.705,72.667202
-8.55921,111.85601,-385.174,72.69164
-7.03002,109.7786,346,72.691841
-8.56948,111.85275,-400.584,72.707259
-8.88587,114.03598,-1922.127,72.717158
-7.69744,109.99558,48,72.758459
-7.44288,108.651,29,72.776746
-6.16096,105.99946,95,72.791108
-7.47961,109.78231,238,72.794308
-8.52422,110.4456,-653.379,72.800621
-8.41935,110.9046,-377.213,72.829001
-7.30377,108.98288,152,72.839849
-6.33189,111.57029,-42.351,72.84059
-7.20435,109.15614,1444,72.84187
-8.14821,113.8394,270,72.847071
-7.11952,112.59386,6,72.861305
-8.38248,113.33896,-49.775,72.866535
-6.19894,105.98746,100,72.881418
-8.60035,111.84299,-460.879,72.89131
-8.12916,113.70317,200,72.891943
-7.62579,110.24401,227,72.895244
-6.36096,111.66183,-39.779,72.896471
-8.12873,109.48866,-722.11,72.906398
-7.85227,110.65711,201,72.926056
-7.07517,113.035,130,72.936132
-7.44413,108.51009,66,72.948024
-8.24193,110.53454,-185.401,72.951797
-7.4489,109.68554,467,72.978221
-7.9153,113.8813,262,72.980352
-6.36683,111.68031,-39.208,72.988123
-7.05016,112.18726,8,72.988281
-8.90976,113.74273,-2041.105,72.996069
-6.81241,111.83546,5,73.025084
-7.26621,108.56574,197,73.062412
-6.3862,105.63778,-55.053,73.070169
-6.49312,105.45859,-80.32,73.097426
-5.819,105.81691,-49.125,73.097727
-8.78342,112.3572,-1175.329,73.133544
-7.10891,106.13482,-1735.189,73.150942
-7.29251,108.84313,291,73.153492
-7.83238,110.66338,389,73.174866
-7.09405,108.32459,822,73.185216
-8.17861,113.82987,257,73.192355
-8.19842,109.7089,-708.623,73.194337
-6.39706,108.83683,-36.733,73.212071
-6.75251,108.72609,-6.913,73.279098
-6.70881,114.86112,-80.083,73.295373
-8.22705,112.12727,304,73.31863
-6.58749,105.57407,-33.551,73.323296
-5.89082,105.7943,-104.776,73.336673
-5.77811,105.82984,-26.423,73.353214
-8.02977,114.24674,1768,73.35708
-8.05029,109.74304,-359.465,73.363882
-6.41621,105.62826,-65.077,73.366528
-6.95575,107.20486,506,73.378757
-8.04939,110.16858,-88.739,73.384761
-7.79483,108.82898,-10.381,73.440856
-8.61058,111.83977,-484.548,73.467643
-7.14027,111.44816,119,73.492707
-7.26054,109.09384,1237,73.51458
-5.85552,105.51159,9.187,73.537542
-8.3511,113.34879,-9.02,73.545195
-7.8201,109.38928,-36.499,73.553552
-8.3301,113.35538,8,73.571073
-8.01787,110.32058,6,73.577112
-7.02318,107.18353,938,73.599034
-7.64846,107.85916,253,73.617084
-8.56017,110.86024,-498.315,73.632766
-7.50017,109.84724,431,73.640765
-7.96558,110.33697,18,73.646225
-8.47554,110.4609,-546.048,73.64984
-7.24975,108.85664,212,73.65314
-8.63633,111.54726,-663.102,73.669526
-7.65511,111.14488,1191,73.67679
-7.04173,107.32301,1099,73.71504
-7.26044,108.85327,277,73.729184
-8.51074,113.02279,-618.82,73.736321
-6.40758,108.83357,-35.571,73.747404
-8.21695,112.09561,226,73.753221
-6.66465,105.26071,-81.685,73.812848
-8.00131,114.15573,1091,73.86927
-8.0351,112.16216,255,73.873515
-7.14035,108.45516,361,73.902848
-8.63278,112.97418,-1101.012,73.923129
-7.21783,108.86672,310,73.930041
-6.93708,113.79128,110,73.936509
-7.67614,110.40327,356,73.937073
-8.37434,113.19894,-217.805,73.965752
-8.62085,111.83655,-522.222,73.970182
-7.89297,113.81022,300,73.98571
-7.32514,108.6884,102,73.98652
-8.60755,112.1276,-576.421,73.989517
-7.01655,111.91428,270,73.992859
-7.9367,111.48264,111,73.995374
-8.66175,111.82365,-645.026,74.011343
-7.43865,109.65326,396,74.036648
-8.92645,113.16841,-1911.823,74.039111
-7.4111,109.80136,393,74.057587
-8.2264,113.67269,73,74.060192
-8.34061,113.35208,7,74.066751
-6.01889,106.04431,20,74.087231
-8.36962,110.20976,-876.518,74.09338
-6.98658,105.88267,-444.196,74.129685
-7.52656,108.76909,4,74.139087
-6.3299,110.84942,-35.007,74.176156
-7.37395,107.94733,868,74.184321
-8.01405,114.19639,1264,74.19427
-8.67204,111.82044,-688.592,74.20898
-8.65149,111.82689,-617.496,74.226957
-7.98616,111.3259,798,74.249138
-7.32446,108.83308,198,74.253166
-7.12544,111.88019,24,74.25572
-7.99464,113.03237,1633,74.25871
-6.45625,105.61564,-59.175,74.262462
-6.54294,111.9196,-36.358,74.274624
-7.62848,108.5919,92,74.286418
-7.02872,105.57888,-111.931,74.287032
-7.45597,107.94231,823,74.289251
-7.35442,107.95359,852,74.344575
-6.50915,105.30894,-104.106,74.346699
-8.64132,111.83012,-576.982,74.350016
-7.29125,108.55284,87,74.351277
-7.73314,110.69451,105,74.353157
-7.032,105.43335,-22.4,74.36193
-8.08664,111.68683,122,74.364358
-8.13653,111.84317,89,74.369623
-6.30198,105.51918,-95.961,74.411151
-7.60921,108.59803,177,74.413807
-6.51233,108.80093,-12.141,74.428937
-7.26155,108.27152,682,74.466397
-7.94443,110.34364,23,74.474754
-8.36936,110.92036,-223.815,74.479423
-8.15836,113.8362,260,74.493255
-8.97026,114.15218,-2232.564,74.500257
-7.25713,106.23388,-874.787,74.508731
-6.56045,105.43724,-74.613,74.516152
-7.09089,107.16209,1073,74.51949
-8.94818,113.16121,-1926.912,74.542392
-8.05204,111.73081,107,74.548663
-8.55519,111.57283,-387.021,74.552696
-8.63112,111.83332,-549.687,74.558388
-6.57716,105.28786,24.642,74.573219
-6.77373,108.71946,-0.507,74.576762
-8.07711,110.58641,225,74.584889
-6.42304,108.53683,-5.901,74.620106
-8.68232,111.81721,-712.538,74.670728
-8.14591,111.70166,115,74.68092
-7.32791,109.68479,564,74.68961
-6.13398,110.94885,-52.338,74.708191
-7.60581,110.18051,309,74.719043
-7.5813,109.03795,182,74.719982
-8.58292,113.1333,-554.978,74.738548
-7.85277,109.94678,13,74.752945
