Lintang,Bujur,Tinggi_Ort,CBA
-7.6204,109.1213,4.9,50.1889
-7.5581,109.1172,14.8,64.978317
-7.5234,109.1063,22.1,46.810514
-7.4753,109.1126,31,51.240556
-7.4308,109.1171,126.5,46.241295
-7.6756,109.1383,5.4,94.193017
-7.6085,109.1465,7.3,62.170766
-7.5698,109.1583,9.3,65.286991
-7.5118,109.1403,18.6,49.274284
-7.4805,109.1555,40.5,110.128301
-7.4297,109.1572,192.5,45.107999
-7.6851,109.1934,4.3,92.899166
-7.6405,109.1778,3,64.822438
-7.6176,109.1967,3.8,59.777511
-7.5387,109.1638,12.1,53.652907
-7.686,109.2492,6.9,74.666209
-7.6533,109.2414,6.2,67.599707
-7.6164,109.2504,3.8,62.156366
-7.564,109.2149,12.8,62.548426
-7.693,109.2972,4.6,75.239308
-7.655,109.2933,5.5,70.947633
-7.6156,109.2834,3,67.486721
-7.5768,109.2829,94.1,82.000242
-7.6995,109.3382,5.1,87.691179
-7.6462,109.3415,1.5,83.06954
-7.6139,109.3474,8.6,86.509376
-7.5849,109.3305,36.3,89.918917
-7.7097,109.3786,4.1,108.261485
-7.6517,109.3779,1.6,93.834338
-7.5998,109.3655,41,94.410511
-7.5983,109.4,57.2,98.845457
-7.635,109.4088,2.3,102.047649
-7.6832,109.3984,2,114.127236
-7.6585,109.4296,9,124.942944
-7.6076,109.4244,12,104.50174
-7.588,109.429,149.8,103.550694
-7.7187,109.015,4.1,99.968357
-7.33321,109.70979,598.9,23.425555
-7.43727,109.24354,69.7,45.448747
-7.30728,109.29494,446.4,49.705739
-7.33991,109.28841,328.1,39.126638
-7.38405,109.33117,94.4,38.204566
-7.39537,109.28983,103.2,41.40473
-7.43574,109.28606,56.7,44.682058
-7.47459,109.29374,31.9,56.01917
-7.51683,109.29334,20.3,78.14774
-7.51843,109.24476,274,72.425343
-7.5296,109.18944,16.6,52.713376
-7.47973,109.19981,23.3,53.7646
-7.48915,109.23506,18.3,62.682688
-7.52388,109.3284,27.1,87.138494
-7.5085,109.36119,67,87.45336
-7.48975,109.40509,58,82.649573
-7.47494,109.42703,41.7,71.969636
-7.47616,109.46404,48.7,66.676671
-7.51875,109.47686,241.5,95.04134
-7.47553,109.51268,78,69.042677
-7.4658,109.56065,137.1,69.256272
-7.43693,109.55534,144.6,52.22811
-7.43758,109.5126,107.4,53.815876
-7.47449,109.33545,30.9,63.337901
-7.45261,109.38322,36.3,66.189708
-7.44034,109.43225,45.8,61.237527
-7.42782,109.46043,57.9,54.710121
-7.38936,109.59766,225.1,40.679371
-7.39816,109.55763,168.8,44.58747
-7.39417,109.51548,140.8,42.505776
-7.39143,109.46885,93,42.564666
-7.39168,109.43146,36.5,46.015393
-7.38552,109.3794,38.5,42.981222
-7.42788,109.33801,36.9,46.702536
-7.21215,109.42016,963.2,39.004593
-7.22341,109.3896,686.5,33.779463
-7.20976,109.3339,859.6,37.556493
-7.24914,109.33567,469.4,48.145357
-7.27272,109.37765,207.6,47.04596
-7.2987,109.38997,161.2,35.142886
-7.34794,109.38903,57.9,34.068992
-7.29623,109.33309,312.1,49.026432
-7.3432,109.33627,167.1,36.360062
-7.26774,109.42087,269.8,42.083963
-7.29105,109.42325,189.8,34.603872
-7.33446,109.43181,86.5,33.279101
-7.27224,109.47094,248.7,43.356242
-7.30042,109.47017,153.8,33.019464
-7.27974,109.5005,258.5,47.885193
-7.30218,109.51406,160.1,41.028988
-7.29193,109.5421,407.9,45.616117
-7.36586,109.47007,118.5,35.52063
-7.33359,109.51602,136.8,34.276823
-7.35712,109.54134,258.5,40.651388
-7.35481,109.59899,312.2,38.545807
-7.36793,109.6526,249.5,41.350003
-7.38731,109.69034,266.1,48.568753
-7.398,109.65304,254.8,48.180266
-7.38846,109.24313,149.8,45.392662
-7.34173,109.23828,384.3,49.511441
-7.3548,109.19814,313.7,50.110352
-7.39124,109.19996,127.7,44.805338
-7.43039,109.19981,84.6,45.46046
-7.25841,112.75856,4.849,-3.761046
-7.27381,112.75835,5.313,-6.640231
-7.29174,112.75961,5.741,-10.640898
-7.29149,112.77497,4.484,-10.290025
-7.30812,112.79188,3.537,-14.080001
-7.32484,112.79198,3.65,-17.95169
-7.3403,112.77589,4.658,-22.180017
-7.32508,112.77513,4.776,-17.66863
-7.34112,112.75879,6.837,-20.421922
-7.32692,112.757,7.054,-16.956294
-7.3247,112.7417,8.852,-13.981687
-7.30887,112.75886,6.299,-12.602288
-7.30931,112.77536,4.619,-12.975763
-7.24299,112.76147,4.333,-0.792064
-7.24083,112.74146,4.662,-1.336475
-7.26173,112.74094,5.737,-4.231655
-7.27769,112.74186,6.491,-7.730177
-7.29203,112.74045,7.321,-9.76014
-7.30836,112.74092,8.114,-11.695175
-7.34145,112.74255,8.964,-18.102121
-7.34188,112.72386,11.398,-15.912312
-7.32515,112.72461,10.97,-12.54654
-7.30817,112.72537,9.688,-11.215968
-7.30568,112.70884,11.145,-9.138465
-7.29158,112.70654,10.058,-14.37322
-7.2923,112.72433,8.661,-9.718396
-7.25857,112.72544,6.21,-4.084406
-7.2767,112.72269,7.653,-9.344584
-7.26398,112.69273,8.146,-6.96293
-7.2583,112.67493,8.243,-5.695329
-7.25806,112.65845,9.078,-5.835705
-7.27378,112.65852,11.449,-10.775048
-7.29079,112.6625,13.529,-13.483057
-7.30847,112.6578,16.859,-6.237934
-7.32842,112.67899,16.98,-10.025075
-7.3259,112.65794,19.482,-13.354155
-7.32423,112.64088,23.015,-10.701683
-7.31285,112.6347,22.398,-4.65086
-7.29134,112.62806,19.895,-12.719724
-7.27497,112.64139,14.609,-8.17559
-7.26112,112.634,13.46,-9.341151
-7.25854,112.62583,14.296,-6.44616
-7.24155,112.62492,11.306,-1.21013
-7.2081,112.62371,5.995,6.55297
-7.22525,112.60791,10.429,4.062934
-7.24365,112.61351,13.326,-2.218834
-7.24245,112.64104,9.181,-1.074698
-7.24321,112.66214,6.536,-1.929311
-7.25932,112.70788,6.999,-4.271282
-7.27475,112.6923,9.357,-10.984562
-7.29186,112.67577,12.602,-16.104815
-7.30929,112.67619,14.841,-9.441236
-7.3082,112.68925,13.367,-7.832042
-7.32481,112.6925,14.87,-10.147093
-7.32505,112.70892,12.886,-12.468575
-7.34309,112.69172,15.512,-13.909008
-7.3432,112.67554,17.618,-12.28009
-7.34571,112.65791,19.819,-11.537052
-7.35748,112.65724,18.487,-9.497796
-7.3588,112.67471,15.991,-11.905731
-7.34214,112.70689,13.611,-13.794236
-7.30461,112.62625,22.67,-5.617998
-7.2747,112.62415,17.554,-13.880372
-7.28866,112.641,16.986,-11.332321
-7.27499,112.67544,10.414,-12.042854
-7.29387,112.69215,11.484,-12.58099
-7.27562,112.70775,8.498,-10.668432
-7.21445,112.6059,4.546,0.697031
-7.1773,112.586,7.241,13.418363
-7.21221,112.5938,4.328,4.945907
-7.35511,112.7473,3.318,-23.801795
-7.34136,112.7612,4.826,-21.981901
-7.3581,112.7443,4.686,-22.598455
-7.35974,112.7265,6.256,-21.512009
-7.36064,112.7074,6.434,-19.535495
-7.3425,112.7079,7.76,-16.607879
-7.25222,112.5893,12.976,-4.779543
-7.27313,112.5892,37.475,-8.899938
-7.29159,112.591,19.888,-11.266314
-7.30807,112.5912,11.727,-12.359306
-7.32694,112.591,24.193,-13.723978
-7.34409,112.5919,28.616,-13.146678
-7.29144,112.7575,3.998,-11.271731
-7.27527,112.6087,40.272,-9.298496
-7.2931,112.6081,29.472,-10.528123
-7.30781,112.6065,12.271,-11.688187
-7.32487,112.609,23.59,-11.805707
-7.32397,112.6256,17.079,-10.931836
-7.34518,112.6244,17.73,-11.261626
-7.34697,112.6093,23.202,-11.911521
-7.35801,112.6087,13.228,-12.910356
-7.35371,112.6274,12.012,-11.485809
-7.25742,112.7434,5.237,-4.035925
-7.1913,112.6184,5.221,9.740002
-7.22546,112.6243,3.738,2.969205
-7.19095,112.6243,8.266,9.586886
-7.19156,112.6563,4.415,10.032229
-7.35823,112.6916,14.029,-14.715748
-7.35592,112.67394,16.405,-11.234733
-7.36028,112.64035,21.53,-6.238785
-7.35725,112.59132,32.027,-11.358046
-7.35725,112.59124,32.045,-9.598833
-7.30559,112.64211,19.619,-6.56209
-7.2582,112.64004,11.998,-7.947089
-7.2582,112.64004,11.998,-7.911289
-7.23247,112.7585,3.859,0.469633
-7.26825,112.7562,5.205,-5.852266
-6.7342,108.26294,42.102,10.595414
-6.81667,108.13435,65.544,6.78245
-6.7806,108.11268,46.219,6.139801
-6.73974,108.13144,41.184,6.609838
-6.73099,108.07606,54.849,6.179315
-6.70142,108.09267,50.57,6.967038
-6.66345,108.10595,46.47,12.513599
-6.70211,108.13141,35.939,10.842049
-6.74558,108.21772,31.683,5.300219
-6.78203,108.21743,54.746,6.013656
-6.79283,108.16909,53.81,12.087051
-6.81983,108.18705,72.944,17.450041
-6.83558,108.23303,134.036,14.422491
-6.82795,108.26784,174.929,8.723836
-6.78454,108.27065,76.357,5.589954
-6.7985,108.32111,156.813,16.147168
-6.83552,108.32448,440.881,16.089377
-6.82615,108.36121,497.957,17.848711
-6.78307,108.3568,187.982,18.837212
-6.80283,108.40166,446.191,27.959523
-6.79607,108.44121,268.89,20.368655
-6.75511,108.40149,84.996,28.520798
-6.73996,108.34494,58.119,19.554891
-6.73295,108.31617,59.283,16.621998
-6.70258,108.36277,34.521,21.123329
-6.70418,108.41057,20.572,23.117205
-6.70435,108.44896,19.308,20.83894
-6.70895,108.48966,17.834,19.556495
-6.69527,108.54936,1.605,17.261142
-6.74803,108.49027,52.561,18.764914
-6.75605,108.44547,83.516,21.169261
-6.7862,108.49163,188.31,21.846636
-6.81122,108.46913,283.666,18.989741
-6.82563,108.49571,339.095,14.140592
-6.84753,108.50989,379.414,10.981523
-6.83437,108.53649,278.475,11.894508
-6.80139,108.52447,202.893,17.199505
-6.75498,108.53771,20.991,18.181283
-6.67946,108.14015,38.426,12.786554
-6.68723,108.18552,26.246,11.552526
-6.65493,108.17577,43.634,14.396141
-6.61849,108.21277,22.005,20.074808
-6.60591,108.25925,20.043,21.065029
-6.56974,108.27736,16.173,23.779198
-6.56616,108.30636,14.074,23.913455
-6.65787,108.22602,21.443,15.070857
-6.69745,108.2253,26.093,11.290935
-6.70261,108.2771,30.201,15.95402
-6.65237,108.31269,19.267,18.309696
-6.60696,108.31224,19.058,22.598682
-6.6066,108.35856,6.636,19.70203
-6.66315,108.36744,18.795,22.333181
-6.66312,108.3675,3.641,15.810887
-6.69743,108.3213,30.766,19.309434
-6.5648,108.50465,0.357,25.886965
-6.60374,108.47927,1.672,23.570384
-6.613,108.4272,2.552,20.994283
-6.59704,108.39813,5.565,20.847907
-6.64749,108.40744,12.474,20.237881
-6.65078,108.45825,4.655,22.187976
-6.65114,108.4866,3.412,23.055267
-6.56519,108.45377,1.698,23.541289
-6.54674,108.43122,3.699,23.943575
-6.51931,108.45109,2.597,24.989439
-6.47007,108.39956,4.881,26.853662
-6.46604,108.45479,3.197,25.091022
-6.4321,108.43739,2.371,25.564889
-6.39018,108.39943,1.475,26.824128
-6.42808,108.39536,2.925,28.023838
-6.48416,108.37238,7.751,26.168108
-6.55991,108.35054,11.179,22.551888
-6.52135,108.3903,7.278,22.96556
-6.51548,108.34328,9.783,23.743897
-6.47505,108.31813,6.276,28.416813
-6.42612,108.30207,5.133,30.638575
-6.37671,108.31448,2.867,30.560251
-6.43671,108.36453,3.464,28.622885
-6.51341,108.28928,9.259,26.213216
-6.52475,108.24847,13.519,25.540616
-6.52056,108.21764,19.039,26.465495
-6.53801,108.19343,19.926,24.95237
-6.47595,108.22648,5.811,29.384012
-6.47799,108.2563,6.365,28.857396
-6.42266,108.2263,2.815,30.870157
-6.73393,108.0023,344.457,13.089008
-6.5988,107.91138,98.019,10.603725
-6.59051,107.94951,57.905,10.962012
-6.60038,108.0305,56.908,10.606843
-6.55898,108.08265,40.256,20.240278
-6.53254,108.11766,27.783,23.386743
-6.51015,108.09969,23.752,24.468588
-6.50702,108.13937,21.72,24.996739
-6.46559,108.10721,12.509,27.689327
-6.50589,108.03971,26.034,22.161577
-6.50291,108.00475,28.25,20.644558
-6.46781,108.03195,16.875,25.525674
-6.4603,107.98841,20.89,23.096934
-6.46055,107.9435,21.315,19.1205
-6.45756,107.90591,24.397,15.854824
-6.50388,107.92136,32.892,16.370075
-6.49814,107.95973,31.309,19.081689
-6.64673,108.05624,67.984,7.265125
-6.57641,108.04172,46.568,14.322102
-6.56336,108.01797,43.129,15.139156
-6.51641,107.9749,34.426,18.177764
-6.53781,107.97038,38.702,16.315245
-6.61443,107.99592,62.049,8.778874
-6.64227,108.0062,81.811,6.204751
-8.82567,115.11779,129.982,155.434996
-8.82666,115.16307,152.054,153.117929
-8.82663,115.20784,72.106,143.895255
-8.69633,115.25843,1.92,93.395399
-8.64636,115.25582,26.746,75.790847
-8.63585,115.2131,35.48,72.513376
-8.64605,115.16557,34.729,79.610938
-8.69161,115.16185,7.809,91.426993
-8.68965,115.20732,10.732,86.209235
-8.60292,115.29537,48.425,73.302907
-8.61228,115.25276,61.616,70.466346
-8.60089,115.20684,84.096,73.228619
-8.55174,115.21105,127.939,76.746531
-8.56189,115.17157,111.538,77.898648
-8.55664,115.1204,100.858,81.471351
-8.56546,115.07183,41.856,86.097934
-8.60476,115.10845,38.851,80.840063
-8.60468,115.16446,83.313,76.015219
-8.51894,115.20942,178.185,82.990138
-8.5121,115.24954,198.919,74.014095
-8.51045,115.2908,206.786,67.961715
-8.50043,115.34906,275.715,85.984127
-8.55561,115.38465,54.119,106.887746
-8.51716,115.40019,161.6,110.714184
-8.56531,115.33568,69.983,83.671629
-8.56596,115.29299,95.339,70.659052
-8.55476,115.25233,130.779,70.709721
-8.64597,115.11633,9.311,87.986842
-8.50831,115.07792,134.517,84.987805
-8.50449,115.0293,129.018,92.87105
-8.50894,114.97733,32.997,117.207689
-8.44875,115.02418,322.682,98.60053
-8.47103,115.07831,208.615,88.685486
-8.47307,115.1147,247.056,87.216166
-8.51509,115.11898,157.268,82.464145
-8.4622,115.29856,375.925,79.962237
-8.42559,115.30671,515.862,89.300974
-8.42132,115.34838,570.927,97.413837
-8.46207,115.35365,401.814,93.877158
-8.42767,115.3843,547.518,105.148965
-8.4687,115.39248,415.193,108.476573
-8.51546,115.16448,164.537,83.184042
-8.4671,115.16268,283.867,92.171327
-8.41896,115.16126,417.704,99.759293
-8.37119,115.17593,606.646,104.514652
-8.33991,115.16503,836.197,103.76467
-8.33467,115.20941,843.468,85.960504
-8.3938,115.21485,501.879,98.897193
-8.43134,115.20064,404.454,104.813826
-8.46371,115.21205,309.963,97.497431
-8.33598,115.25257,827.147,82.764122
-8.27796,115.28818,1125.578,73.0041
-8.24638,115.29177,1252.022,77.13494
-8.24324,115.32578,1494.264,86.02768
-8.20064,115.3305,1554.777,98.13269
-8.19578,115.29044,1334.308,96.2496
-8.20541,115.25517,1191.342,91.7836
-8.2417,115.24306,1225.02,83.81797
-8.28786,115.2395,964.395,75.15398
-8.46609,115.24807,319.151,82.786611
-8.4221,115.24431,445.702,89.431581
-8.38203,115.26466,624.959,81.463005
-8.32139,115.29565,954.248,72.40524
-8.29021,115.33088,1153.556,81.89046
-8.32722,115.34402,998.198,81.97448
-8.37643,115.34473,772.096,85.467823
-8.38068,115.2999,651.073,80.22379
-8.38557,115.38142,733.081,104.52167
-8.31852,115.38993,1133.583,101.72124
-8.26132,115.16363,1273.296,69.8741
-8.28385,115.36501,1335.452,97.43493
-8.28402,115.3647,1339.012,160.05501
-8.28189,115.16126,1279.225,60.55783
-8.24258,115.15023,1235.529,66.93486
-8.23758,115.11781,1366.375,66.96279
-8.24027,115.07398,1237.543,62.05465
-8.25996,115.35154,1089.516,230.52927
-8.20857,115.37525,1294.446,178.53819
-8.2299,115.40904,1049.092,187.3303
-8.1932,115.4373,359.63,197.479693
-8.1707,115.02148,10.105,55.127121
-8.12698,115.19229,239.818,59.99722
-8.15163,115.16189,255.439,64.089064
-8.08914,115.12815,11.454,39.690778
-8.15416,115.11037,204.294,58.085461
-8.2009,115.14197,754.016,71.573215
-8.41974,115.12065,432.118,96.685312
-8.36612,115.12557,738.115,107.100347
-8.42206,115.07378,521.904,94.502256
-8.39714,115.06795,653.361,98.146461
-8.42919,115.02947,418.138,99.441641
-8.39453,115.03641,584,99.991946
-8.34948,115.03366,821.233,103.068699
-8.30515,114.9832,560.871,125.856673
-8.32092,114.93574,766.208,130.193217
-8.42269,114.91678,466.735,118.333087
-8.38459,114.94139,662.886,113.030001
-8.42422,114.97585,504.594,110.242742
-8.46886,114.98291,357.115,111.973116
-8.47057,114.92367,5.218,113.816554
