Lintang,Bujur,Tinggi_Ortometrik,CBA
-7.28728,107.53949,969,97.4717513
-7.28661,107.5397,969,97.4767909
-7.28594,107.53991,969,97.4863586
-7.28527,107.54012,969,97.5004773
-7.2846,107.54034,969,97.5204862
-7.28393,107.54055,969,97.5437878
-7.28326,107.54076,1081,97.6921288
-7.28259,107.54097,1081,97.5352936
-7.28192,107.54118,1081,97.3826472
-7.28125,107.5414,1081,97.2354522
-7.28058,107.54161,1081,97.091215
-7.27991,107.54182,1102,96.9758111
-7.27924,107.54203,1102,96.8401383
-7.27857,107.54224,1242,96.8497413
-7.27789,107.54245,1242,96.7205084
-7.27722,107.54267,1242,96.5986709
-7.27655,107.54288,1242,96.4796139
-7.27588,107.54309,1242,96.3644903
-7.27521,107.54331,1242,96.2544449
-7.27454,107.54352,1164,96.0748888
-7.27387,107.54373,1164,95.9721336
-7.27319,107.54394,1164,95.8715733
-7.27252,107.54416,1164,95.7780645
-7.27185,107.54437,1164,95.6873371
-7.27118,107.54458,1164,95.6005537
-7.2705,107.54479,1070,95.418436
-7.26983,107.54501,1070,95.3424832
-7.26915,107.54522,1070,95.267878
-7.26848,107.54543,1070,95.1987635
-7.2678,107.54565,1070,95.1334912
-7.26713,107.54586,1020,95.017886
-7.26646,107.54608,1100,94.9933163
-7.26578,107.54629,1100,94.7658102
-7.2651,107.5465,1100,94.5407051
-7.26443,107.54672,1100,94.3226364
-7.26375,107.54693,1100,94.1021023
-7.26308,107.54715,1100,93.8883395
-7.2624,107.54736,1136,93.6972295
-7.26172,107.54758,1136,93.4826864
-7.26104,107.54779,1136,93.2691762
-7.26036,107.54801,1136,93.0584706
-7.25969,107.54823,1136,92.852897
-7.25901,107.54844,1136,92.6448927
-7.25833,107.54865,1137,92.4390174
-7.25765,107.54887,1137,92.2350844
-7.25697,107.54908,1137,92.0319701
-7.25629,107.5493,1137,91.8310195
-7.25561,107.54951,1137,91.6307974
-7.25493,107.54972,1137,91.4319171
-7.25425,107.54993,1137,91.2342937
-7.25357,107.55015,1354,90.9854632
-7.25289,107.55036,1354,90.7652095
-7.25221,107.55057,1354,90.5488823
-7.25153,107.55078,1354,90.3363937
-7.25085,107.551,1354,90.1275429
-7.25017,107.55121,1354,89.9225071
-7.24949,107.55142,1284,89.7560411
-7.24881,107.55163,1284,89.543405
-7.24813,107.55184,1284,89.3333111
-7.24745,107.55205,1284,89.1256605
-7.24677,107.55227,1284,88.9204187
-7.24609,107.55248,1284,88.7173697
-7.24541,107.55269,1260,88.5410032
-7.24474,107.5529,1260,88.3467825
-7.24406,107.55312,1260,88.1517227
-7.24338,107.55333,1260,87.9583595
-7.2427,107.55354,1260,87.7667296
-7.24202,107.55375,1260,87.576715
-7.24134,107.55396,1346,87.2575476
-7.24066,107.55417,1360,87.0403545
-7.23998,107.55438,1360,86.8467034
-7.23931,107.5546,1360,86.6573123
-7.23863,107.55481,1360,47.3677459
-7.23795,107.55502,1360,47.1769987
-7.23727,107.55523,1446,46.8034403
-7.23659,107.55544,1446,46.6071992
-7.23592,107.55565,1446,46.4143826
-7.23524,107.55586,1446,46.2189177
-7.23456,107.55608,1446,46.0240559
-7.23388,107.55629,1446,45.8289191
-7.2332,107.5565,1511,45.4724091
-7.23252,107.55671,1511,45.3463514
-7.23185,107.55692,1511,45.2200344
-7.23117,107.55713,1511,45.089342
-7.23049,107.55734,1511,44.9561501
-7.22981,107.55755,1511,44.8203384
-7.22913,107.55777,1489,44.7529536
-7.22846,107.55798,1489,44.6154824
-7.22778,107.55819,1489,44.4729266
-7.2271,107.5584,1519,44.2230966
-7.22642,107.55862,1519,44.0719264
-7.22575,107.55883,1519,43.9195925
-7.22507,107.55904,1519,43.7615215
-7.22439,107.55925,1473,43.7745205
-7.22371,107.55946,1473,43.6130269
-7.22304,107.55967,1473,43.4502073
-7.22236,107.55989,1473,43.2810739
-7.22168,107.5601,1473,43.1078563
-7.22101,107.56031,1473,42.9331222
-7.22033,107.56052,1465,42.7857194
-7.21966,107.56074,1465,42.6030999
-7.21898,107.56095,1465,42.4133336
-7.21831,107.56116,1465,42.2218164
-7.21763,107.56138,1465,42.0226405
-7.21696,107.56159,1465,41.8217119
-7.21628,107.5618,1454,41.7178492
-7.21561,107.56201,1454,41.5983111
-7.21493,107.56223,1454,41.4705381
-7.21426,107.56244,1454,41.3385078
-7.21358,107.56265,1462,41.1575497
-7.21291,107.56287,1462,41.0116107
-7.21224,107.56308,1453,40.9065734
-7.21156,107.56329,1453,40.7462565
-7.21089,107.5635,1453,40.5813466
-7.21021,107.56371,1453,40.4071602
-7.20954,107.56393,1453,40.2276926
-7.20887,107.56414,1453,40.0417788
-7.20819,107.56435,1449,39.8687364
-7.20752,107.56456,1449,39.6686202
-7.20684,107.56477,1449,39.4582767
-7.20617,107.56498,1449,39.2432825
-7.2055,107.56519,1449,39.0207599
-7.20482,107.5654,1449,38.7874338
-7.20415,107.56562,1455,38.51185
-7.20348,107.56583,1455,38.2656664
-7.2028,107.56604,1455,38.0081055
-7.20213,107.56625,1455,37.7460011
-7.20146,107.56646,1455,37.4758567
-7.20079,107.56667,1456,37.1929187
-7.20012,107.56688,1456,37.0176197
-7.19944,107.56709,1434,37.19788
-7.19877,107.5673,1434,37.2759237
-7.1981,107.56751,1434,37.3470802
-7.19743,107.56772,1434,37.4112933
-7.19676,107.56794,1434,37.4724383
-7.19609,107.56815,1434,37.5225241
-7.19541,107.56836,1419,37.6681189
-7.19474,107.56857,1419,37.7044979
-7.19407,107.56878,1419,37.7335895
-7.1934,107.569,1419,37.7592742
-7.19273,107.56921,1419,37.773602
-7.19205,107.56942,1419,37.7792745
-7.19138,107.56963,1402,37.9006305
-7.19071,107.56985,1402,37.8969885
-7.19003,107.57006,1402,37.8802636
-7.18936,107.57027,1402,37.8572637
-7.18869,107.57048,1402,37.826557
-7.18801,107.57069,1402,37.786236
-7.18734,107.57091,1411,37.676961
-7.18667,107.57112,1411,37.6224633
-7.18599,107.57133,1411,37.5579044
-7.18532,107.57154,1411,37.4875814
-7.18465,107.57176,1411,37.4132611
-7.18397,107.57197,1411,37.3245467
-7.1833,107.57218,1407,37.2775593
-7.18262,107.57239,1407,37.5151011
-7.18195,107.57261,1407,37.7454174
-7.18127,107.57282,1407,37.9650926
-7.1806,107.57303,1407,38.173916
-7.17992,107.57325,1407,38.3794941
-7.17925,107.57346,1407,38.5706374
-7.17857,107.57367,1409,38.7390191
-7.17789,107.57388,1409,38.9138336
-7.17721,107.5741,1409,39.0833403
-7.17653,107.57431,1409,39.2401027
-7.17586,107.57452,1409,39.3868991
-7.17518,107.57473,1409,39.525795
-7.1745,107.57495,1396,39.7606547
-7.17382,107.57516,1415,39.7335915
-7.17314,107.57537,1415,39.8455973
-7.17246,107.57558,1415,39.9487016
-7.17178,107.5758,1415,40.0464827
-7.17111,107.57601,1415,40.1317341
-7.17043,107.57622,1411,40.2394483
-7.16975,107.57643,1411,40.3072601
-7.16907,107.57664,1411,40.3663059
-7.16839,107.57686,1411,40.4201138
-7.16771,107.57707,1411,40.4617369
-7.16704,107.57728,1411,40.4953629
-7.16636,107.57749,1427,40.4694028
-7.16568,107.5777,1427,40.647129
-7.165,107.57791,1427,40.8174042
-7.16433,107.57812,1427,40.9790137
-7.16365,107.57833,1427,41.1346624
-7.16297,107.57854,1427,41.2830291
-7.1623,107.57875,1450,41.2501246
-7.16162,107.57896,1450,41.3849126
-7.16094,107.57917,1475,41.3264824
-7.16027,107.57938,1475,41.447395
-7.15959,107.5796,1475,41.5657272
-7.15892,107.57981,1475,41.6732871
-7.15824,107.58002,1451,41.9500506
-7.15756,107.58023,1451,42.0438546
-7.15689,107.58044,1451,98.5498772
-7.15621,107.58065,1451,98.6306518
-7.15554,107.58086,1451,98.7050609
-7.15486,107.58108,1451,98.7767579
-7.15418,107.58129,1451,98.8385927
-7.15351,107.5815,1397,99.2744383
-7.15283,107.58171,1397,99.3214206
-7.15215,107.58193,1397,99.3660523
-7.15147,107.58214,1397,99.4010281
-7.15079,107.58235,1397,99.4301398
-7.15012,107.58256,1397,99.4543453
-7.14944,107.58277,1403,99.3543644
-7.14876,107.58299,1403,99.2761779
-7.14808,107.5832,1403,99.1881882
-7.1474,107.58341,1481,98.5801066
-7.14672,107.58362,1481,98.4706997
-7.14604,107.58384,1481,98.357536
-7.14537,107.58405,1437,98.5160323
-7.14469,107.58426,1437,98.3839522
-7.14401,107.58448,1437,98.2483726
-7.14333,107.58469,1437,98.1034806
-7.14265,107.58491,1437,97.9552816
-7.14197,107.58512,1437,97.7980665
-7.14129,107.58533,1406,97.8193407
-7.14061,107.58555,1406,97.6509396
-7.13994,107.58576,1406,97.4774353
-7.13926,107.58598,1406,97.2976567
-7.13858,107.58619,1406,97.1095602
-7.1379,107.58641,1406,96.9188346
-7.13722,107.58662,1326,97.1635228
-7.13654,107.58684,1326,96.9562631
-7.13586,107.58705,1326,96.7411832
-7.13518,107.58727,1326,96.5238943
-7.1345,107.58748,1326,96.2991063
-7.13382,107.5877,1389,95.7474652
-7.13314,107.58791,1371,95.5913683
-7.13246,107.58813,1371,95.2955355
-7.13178,107.58834,1371,94.9943248
-7.1311,107.58855,1371,94.6904726
-7.13042,107.58877,1371,94.3867936
-7.12974,107.58898,1371,94.078098
-7.12906,107.58919,1349,93.8680009
-7.12838,107.58941,1349,93.5558631
-7.1277,107.58962,1349,93.2390788
-7.12702,107.58983,1349,92.9204719
-7.12635,107.59004,1349,92.6057539
-7.12567,107.59026,1349,92.2867047
-7.12499,107.59047,1324,92.0656204
-7.12431,107.59068,1324,91.739002
-7.12363,107.59089,1324,91.4112515
-7.12295,107.5911,1324,91.0825026
-7.12227,107.59132,1324,90.7557267
-7.1216,107.59153,1324,90.4311482
-7.12092,107.59174,1338,90.050235
-7.12024,107.59196,1279,89.9289101
-7.11956,107.59217,1279,89.5933562
-7.11889,107.59238,1279,89.2634658
-7.11821,107.5926,1279,88.9306332
-7.11753,107.59281,1279,88.5949563
-7.11685,107.59302,1279,88.2595005
-7.11618,107.59323,1272,87.953975
-7.1155,107.59344,1272,87.6233935
-7.11482,107.59366,1272,87.2972237
-7.11414,107.59387,1272,86.9695276
-7.11347,107.59408,1272,86.6491978
-7.11279,107.5943,1272,86.327997
-7.11211,107.59451,1201,86.1813904
-7.11144,107.59472,1201,85.8607947
-7.11076,107.59493,1201,85.5365395
-7.11009,107.59515,1201,85.223628
-7.10941,107.59536,1201,84.9040591
-7.10873,107.59557,1201,84.5870137
-7.10806,107.59578,1145,84.3892057
-7.10738,107.59599,1188,83.9913236
-7.1067,107.59621,1188,83.6849492
-7.10603,107.59642,1188,83.3837048
-7.10535,107.59663,1188,83.0799632
-7.10467,107.59684,1188,82.7794414
-7.104,107.59706,1146,82.5546583
-7.10332,107.59727,1146,82.2576721
-7.10264,107.59748,1146,81.9642642
-7.10197,107.59769,1146,81.6799126
-7.10129,107.5979,1146,81.3939249
-7.10061,107.59811,1146,81.1118196
-7.09994,107.59832,1085,80.8925259
-7.09926,107.59854,1085,80.4973202
-7.09858,107.59875,1085,80.1017908
-7.09791,107.59896,1085,79.7167952
-7.09723,107.59918,1085,79.3323785
-7.09656,107.59939,1085,78.9547075
-7.09588,107.5996,1085,78.5740262
-7.0952,107.59982,1044,78.2242574
-7.09452,107.60003,1078,77.8232463
-7.09385,107.60024,1078,77.3989391
-7.09317,107.60046,1078,76.9721465
-7.09249,107.60067,1078,76.547708
-7.09182,107.60089,1078,76.1339992
-7.09114,107.6011,1023,75.7269824
-7.09046,107.60132,1023,75.3105948
-7.08978,107.60153,1023,74.8969061
-7.08911,107.60174,1023,74.4932003
-7.08843,107.60196,1023,74.0877881
-7.08775,107.60217,1023,73.6853062
-7.08708,107.60239,962,73.2845574
-7.0864,107.6026,962,72.8867544
-7.08572,107.60282,962,72.4938554
-7.08505,107.60303,962,72.1101315
-7.08437,107.60325,962,71.7253262
-7.08369,107.60346,962,71.343862
-7.08302,107.60368,908,70.8456733
-7.08234,107.60389,908,70.2467493
-7.08166,107.6041,908,69.653248
-7.08099,107.60432,933,69.0891652
-7.08031,107.60453,933,68.5074381
-7.07963,107.60474,933,67.9311718
-7.07895,107.60495,894,67.3338293
-7.07828,107.60517,894,66.7766659
-7.0776,107.60538,894,66.2155689
-7.07692,107.60559,894,65.6600441
-7.07625,107.6058,894,65.1184093
-7.07557,107.60602,894,99.0119788
-7.07489,107.60623,854,98.4382807
-7.07422,107.60644,854,97.912124
-7.07354,107.60666,854,97.3843154
-7.07286,107.60687,854,96.8612452
-7.07219,107.60708,854,96.3516346
-7.07151,107.60729,854,95.8397073
-7.07083,107.60751,813,95.292844
-7.07015,107.60772,813,94.7914304
-7.06948,107.60793,813,94.3031524
-7.0688,107.60815,813,93.813738
-7.06813,107.60836,827,93.3512872
-7.06745,107.60858,827,92.8729746
-7.06677,107.60879,827,92.3992723
-7.0661,107.60901,798,91.8191059
-7.06542,107.60922,798,91.2496502
-7.06475,107.60944,798,90.6942835
-7.06407,107.60965,798,90.1342074
-7.0634,107.60987,798,89.5879268
-7.06272,107.61008,798,89.0370488
-7.06205,107.61029,770,88.4676258
-7.06137,107.61051,770,87.92652
-7.0607,107.61072,770,87.3972643
-7.06002,107.61093,770,86.8643042
-7.05935,107.61114,770,86.3436656
-7.05867,107.61136,770,85.8199371
-7.058,107.61157,747,85.2823864
-7.05732,107.61178,747,84.7666241
-7.05665,107.61199,747,84.2626731
-7.05597,107.61221,747,83.7555732
-7.0553,107.61242,747,83.259486
-7.05463,107.61263,767,82.7881223
-7.05395,107.61284,761,82.2857425
-7.05328,107.61305,761,81.8007271
-7.05261,107.61326,761,81.3192825
-7.05193,107.61347,761,80.8341431
-7.05126,107.61368,761,80.3596749
-7.05059,107.61389,761,79.888544
-7.04991,107.6141,757,79.422918
-7.04924,107.61431,757,79.0554788
-7.04857,107.61452,757,78.6916859
-7.0479,107.61474,757,78.3315603
-7.04723,107.61495,757,77.9747797
-7.04656,107.61516,757,77.6213871
-7.04588,107.61537,757,77.2660838
-7.04521,107.61558,736,76.9026063
-7.04454,107.61579,736,76.5593778
-7.04387,107.61601,736,76.2191716
-7.0432,107.61622,736,75.881907
-7.04253,107.61643,736,75.5474996
-7.04186,107.61664,736,75.215855
-7.04119,107.61685,719,74.9078139
-7.04052,107.61706,719,74.6194194
-7.03984,107.61727,719,74.3297984
-7.03917,107.61748,719,74.0483822
-7.0385,107.6177,719,73.7719145
-7.03783,107.61791,719,73.4970393
-7.03716,107.61812,702,73.2169032
-7.03649,107.61833,702,72.9486321
-7.03582,107.61854,702,72.6833
-7.03515,107.61875,702,72.4208118
-7.03447,107.61896,702,72.1567063
-7.0338,107.61917,702,71.8996591
-7.03313,107.61938,765,71.7074665
-7.03246,107.61959,765,71.5866409
-7.03179,107.6198,765,71.4666929
-7.03112,107.62001,765,71.3475315
-7.03045,107.62022,765,71.229066
-7.02978,107.62043,765,71.1112065
-7.0291,107.62064,852,71.0110979
-7.02843,107.62085,911,70.9055346
-7.02776,107.62106,911,70.7858348
-7.02709,107.62127,911,70.6664482
-7.02642,107.62149,911,70.5483203
-7.02575,107.6217,911,70.4292775
-7.02507,107.62191,911,35.5473073
-7.0244,107.62212,835,35.420605
-7.02373,107.62233,835,35.3029345
-7.02306,107.62254,835,35.1850598
-7.02239,107.62275,835,35.0669043
-7.02172,107.62297,835,34.949202
-7.02105,107.62318,835,34.8302213
-7.02038,107.62339,799,34.7116434
-7.01971,107.6236,799,34.5921191
-7.01905,107.62381,799,34.473937
-7.01838,107.62403,799,34.3536426
-7.01771,107.62424,799,34.2318667
-7.01704,107.62445,799,34.1092218
-7.01637,107.62466,778,33.9878134
-7.0157,107.62487,778,33.8627718
-7.01503,107.62509,719,33.7466432
-7.01437,107.6253,719,33.6219619
-7.0137,107.62551,719,33.4940268
-7.01303,107.62572,719,33.3648219
-7.01236,107.62593,688,33.2410132
-7.01169,107.62614,688,33.1092561
-7.01103,107.62635,688,32.9781336
-7.01036,107.62657,688,32.8436838
-7.00969,107.62678,688,32.707394
-7.00902,107.62699,688,32.5695147
-7.00835,107.6272,688,32.4300058
-7.00769,107.62741,666,32.2963701
-7.00702,107.62762,666,32.1534368
-7.00635,107.62783,666,32.0087433
-7.00568,107.62804,666,31.8622583
-7.00501,107.62825,666,31.7139546
-7.00435,107.62846,666,31.5660471
-7.00368,107.62867,663,31.414699
-7.00301,107.62888,663,31.2607849
-7.00234,107.62909,663,31.1049639
-7.00167,107.62931,663,30.947045
-7.00101,107.62952,663,30.7896711
-7.00034,107.62973,663,30.6280418
-6.99967,107.62994,662,30.4582706
-6.999,107.63015,662,30.279956
-6.99833,107.63036,662,30.0997978
-6.99766,107.63057,662,29.9177984
-6.99698,107.63078,662,29.7313224
-6.99631,107.63099,662,29.5456389
-6.99564,107.6312,662,29.3581375
-6.99497,107.63142,662,29.1683829
-6.9943,107.63163,662,28.9772655
-6.99363,107.63184,662,38.2702866
-6.99296,107.63205,662,38.0756544
-6.99229,107.63227,662,37.8787611
-6.99162,107.63248,663,37.6808676
-6.99095,107.63269,663,37.4811712
-6.99028,107.6329,663,37.279847
-6.98961,107.63312,663,37.0763097
-6.98894,107.63333,663,36.8718224
-6.98827,107.63354,662,36.6991657
-6.9876,107.63375,662,36.5271042
-6.98693,107.63396,664,36.3557174
-6.98626,107.63417,664,36.1833687
-6.98559,107.63439,664,36.0119351
-6.98492,107.6346,664,35.8394423
-6.98424,107.63481,664,35.6640546
-6.98357,107.63501,664,35.4905683
-6.9829,107.63522,665,35.3986303
-6.98223,107.63543,665,35.349351
-6.98156,107.63564,665,35.2998983
-6.98088,107.63585,665,35.2492609
-6.98021,107.63606,665,35.1996774
-6.97954,107.63626,665,35.1490277
-6.97887,107.63647,666,35.1006551
-6.9782,107.63668,666,35.0515052
-6.97753,107.63689,666,35.0026475
-6.97686,107.6371,666,34.95417
-6.97619,107.63731,666,34.9061599
-6.97552,107.63752,665,34.8573684
-6.97485,107.63773,668,34.8147017
-6.97418,107.63794,668,34.768769
-6.97351,107.63815,668,34.7236796
-6.97284,107.63836,668,34.6795325
-6.97217,107.63857,668,34.6364267
-6.9715,107.63878,668,34.5944683
-6.97083,107.63899,670,34.5573306
-6.97016,107.6392,670,34.5181109
-6.96949,107.63941,670,34.4803594
-6.96882,107.63962,670,34.4441841
-6.96815,107.63982,670,34.4083119
-6.96748,107.64003,670,34.3756011
-6.96681,107.64025,670,34.3462379
-6.96614,107.64046,671,34.4073989
-6.96547,107.64067,671,34.493325
-6.9648,107.64088,671,34.5825898
-6.96414,107.64109,671,34.6744134
-6.96347,107.6413,671,34.7706773
-6.9628,107.64151,671,34.8706453
-6.96213,107.64172,673,34.9798142
-6.96146,107.64193,673,35.0876979
-6.96079,107.64214,673,35.1996629
-6.96012,107.64235,673,35.3158272
-6.95945,107.64256,673,35.4363179
-6.95879,107.64276,673,35.5579549
-6.95812,107.64297,675,35.6936182
-6.95745,107.64318,675,35.827899
-6.95678,107.64339,675,35.9670282
-6.95611,107.6436,675,36.1111229
-6.95545,107.64381,675,36.2587962
-6.95478,107.64402,675,36.4131696
-6.95411,107.64423,676,36.5764491
-6.95344,107.64444,676,36.741748
-6.95278,107.64465,676,36.9108923
-6.95211,107.64486,676,37.0874985
-6.95144,107.64507,676,37.269992
-6.95077,107.64528,676,37.4584996
-6.9501,107.64549,676,37.6531518
-6.94943,107.6457,677,37.7888675
-6.94876,107.64591,676,37.9121781
-6.9481,107.64612,676,38.0464538
-6.94743,107.64634,676,38.1931433
-6.94676,107.64655,676,38.3449699
-6.94609,107.64676,676,38.5052103
-6.94542,107.64697,678,38.6828136
-6.94475,107.64718,678,38.860383
-6.94408,107.64739,678,39.0467356
-6.94341,107.6476,678,39.242008
-6.94274,107.64781,678,39.446304
-6.94207,107.64802,678,39.6597629
-6.9414,107.64823,679,39.8872501
-6.94073,107.64844,679,40.1194282
-6.94006,107.64866,679,40.3655201
-6.93939,107.64887,679,40.6169236
-6.93872,107.64908,679,40.8780669
-6.93805,107.64929,679,41.1490569
-6.93738,107.6495,683,41.4502973
-6.93671,107.64972,683,41.7464423
-6.93604,107.64993,683,42.0479207
-6.93537,107.65014,681,42.2635395
-6.9347,107.65035,681,42.452251
-6.93403,107.65056,681,42.6457276
-6.93336,107.65077,681,42.844067
-6.93269,107.65099,681,42.6947111
-6.93202,107.6512,681,42.5401049
-6.93135,107.65141,681,42.3939246
-6.93068,107.65162,681,42.2562746
-6.93001,107.65183,681,42.1272348
-6.92934,107.65204,681,42.0068881
-6.92867,107.65225,681,41.8953202
-6.928,107.65246,681,41.7925917
-6.92732,107.65268,681,41.6970835
-6.92665,107.65289,681,41.612448
-6.92598,107.6531,681,41.5368847
-6.92531,107.65331,681,41.4704592
-6.92464,107.65352,683,41.4245721
-6.92397,107.65373,683,41.3766213
-6.9233,107.65394,683,41.3379711
-6.92263,107.65415,683,41.3086804
-6.92196,107.65436,682,41.2830837
-6.92129,107.65457,682,41.2726592
-6.92062,107.65478,683,41.2774568
-6.91995,107.65499,683,41.2860734
-6.91928,107.6552,683,41.3042587
-6.91861,107.65541,683,41.3320568
-6.91794,107.65562,683,41.3694967
-6.91726,107.65583,683,41.4172934
-6.91659,107.65604,684,41.4205485
-6.91592,107.65626,684,40.9684893
-6.91525,107.65647,684,40.5251209
-6.91458,107.65668,684,40.0907302
-6.9139,107.65689,684,39.6589233
-6.91323,107.6571,684,39.242629
-6.91256,107.65732,684,44.8468351
-6.91189,107.65753,687,44.4651283
-6.91122,107.65774,687,44.0757123
-6.91054,107.65795,687,43.6894723
-6.90987,107.65817,687,43.318652
-6.9092,107.65838,684,42.9400387
-6.90852,107.65859,684,42.5811871
-6.90785,107.6588,689,42.2632413
-6.90718,107.65902,689,41.9280869
-6.9065,107.65923,689,41.5960234
-6.90583,107.65944,689,41.2778663
-6.90515,107.65966,689,40.9643808
-6.90448,107.65987,689,40.6637226
-6.9038,107.66008,699,40.4168087
-6.90313,107.66029,699,40.1327999
-6.90245,107.6605,699,39.8529322
-6.90178,107.66071,699,39.5858865
-6.9011,107.66093,699,39.3239719
-6.90043,107.66114,699,39.0736296
-6.89975,107.66135,711,38.7578672
-6.89907,107.66156,711,38.1786811
-6.8984,107.66177,711,37.6126472
-6.89772,107.66199,711,37.0429628
-6.89705,107.6622,711,36.4853292
-6.89637,107.66241,711,35.9233454
-6.89569,107.66262,742,35.4899568
-6.89502,107.66283,742,34.9415457
-6.89434,107.66305,742,34.3888801
-6.89366,107.66326,742,33.8395654
-6.89298,107.66347,742,33.2938309
-6.89231,107.66368,742,32.759516
-6.89163,107.6639,758,32.2748968
-6.89095,107.66411,758,31.7373325
-6.89027,107.66432,758,31.2027942
-6.8896,107.66454,758,30.6785542
-6.88892,107.66475,758,30.149498
-6.88824,107.66496,758,29.62303959
-6.88756,107.66518,758,29.09848146
-6.88689,107.66539,780,28.6414975
-6.88621,107.6656,780,28.11918441
-6.88553,107.66582,780,27.5979707
-6.88485,107.66603,780,27.07927478
-6.88417,107.66625,780,26.56116516
-6.88349,107.66646,780,26.04540968
-6.88282,107.66667,819,25.73503143
-6.88214,107.66688,819,25.50612316
-6.88146,107.6671,819,25.28956467
-6.88078,107.66731,819,25.07577463
-6.8801,107.66752,819,24.86923127
-6.87942,107.66773,819,24.66975166
-6.87874,107.66794,852,24.51033019
-6.87807,107.66816,852,24.32922728
-6.87739,107.66837,852,24.14523274
-6.87671,107.66858,852,23.96748158
-6.87603,107.66879,852,23.79577479
-6.87535,107.669,852,23.62991058
-6.87468,107.66922,897,23.48511027
-6.874,107.66943,897,23.32390332
-6.87332,107.66964,897,23.16787441
-6.87264,107.66985,897,23.01681542
-6.87196,107.67006,897,22.87051666
-6.87128,107.67027,897,22.72876529
-6.8706,107.67048,946,22.5539454
-6.86992,107.67069,946,22.41346701
-6.86924,107.6709,951,22.27148783
-6.86856,107.67111,951,22.13778817
-6.86789,107.67132,951,22.01116363
-6.86721,107.67153,951,21.8840668
-6.86653,107.67174,987,21.82752663
-6.86585,107.67195,987,22.33243755
-6.86517,107.67217,987,22.8386272
-6.86449,107.67238,987,23.33482319
-6.86381,107.67259,987,23.82638476
-6.86313,107.67281,987,24.31819464
-6.86245,107.67302,1038,24.66811963
-6.86177,107.67323,1038,25.13674512
-6.86109,107.67345,1038,25.60450761
-6.86041,107.67366,1038,26.06171844
-6.85973,107.67388,1038,26.51736805
-6.85905,107.6741,1038,26.96655764
-6.85837,107.67431,1038,27.40490096
-6.85769,107.67453,1117,27.55453171
-6.85701,107.67474,1117,27.96772868
-6.85633,107.67496,1117,28.37754734
-6.85564,107.67517,1159,28.61078731
-6.85496,107.67538,1159,28.99594805
-6.85428,107.6756,1159,29.37664757
-6.8536,107.67581,1207,29.53162667
-6.85292,107.67602,1207,29.8862215
-6.85224,107.67623,1207,30.2324937
-6.85155,107.67645,1207,30.5769821
-6.85087,107.67666,1207,30.9057623
-6.85019,107.67687,1207,31.2255977
-6.84951,107.67709,1279,31.5324517
-6.84883,107.6773,1279,32.335765
-6.84815,107.67751,1279,33.1224533
-6.84747,107.67773,1279,33.8934351
-6.84679,107.67794,1279,34.6459461
-6.84611,107.67816,1279,35.3817331
-6.84543,107.67837,1348,35.6853047
-6.84475,107.67858,1348,36.3767621
-6.84406,107.6788,1348,37.0599274
-6.84338,107.67901,1348,37.7152781
-6.8427,107.67923,1337,38.4225152
-6.84203,107.67944,1337,39.0330313
-6.84135,107.67965,1412,39.1344027
-6.84067,107.67987,1412,39.7068283
-6.83999,107.68008,1412,40.2623467
-6.83931,107.6803,1412,40.7962158
-6.83863,107.68051,1412,41.3134869
-6.83795,107.68073,1412,41.8081319
-6.83727,107.68094,1390,42.4470442
-6.83659,107.68116,1390,42.90404
-6.83591,107.68137,1390,43.3450123
-6.83523,107.68159,1390,43.7613985
-6.83454,107.6818,1390,44.1693749
-6.83386,107.68202,1390,44.5443179
-6.83318,107.68223,1218,46.6144225
-6.8325,107.68244,1218,48.4707639
-6.83182,107.68266,1218,50.3156529
-6.83114,107.68287,1218,52.1598391
-6.83046,107.68309,1218,16.369817
-6.82977,107.6833,1218,18.2298162
-6.82909,107.68351,1241,20.4376594
-6.82841,107.68373,1241,22.9648933
-6.82773,107.68394,1241,25.4502489
-6.82704,107.68416,1241,27.9761497
-6.82636,107.68437,1241,30.4322204
-6.82568,107.68459,1241,32.900404
-6.825,107.68481,1241,35.3535058
-6.82431,107.68502,1250,37.7102331
-6.82363,107.68524,1250,40.1322359
-6.82295,107.68545,1250,42.5126757
-6.82226,107.68567,1250,44.9305789
-6.82158,107.68588,1250,47.2802431
-6.82089,107.6861,1250,49.6665145
-6.82021,107.68632,1238,52.1238054
-6.81952,107.68653,1238,54.4530941
-6.81884,107.68675,1238,56.7658897
-6.81815,107.68697,1238,59.0881967
-6.81747,107.68718,1238,61.3437568
-6.81678,107.6874,1238,63.6334069
-6.8161,107.68762,1210,64.5890882
-6.81542,107.68783,1210,64.8824317
-6.81473,107.68805,1210,65.1363433
-6.81405,107.68827,1210,65.3336774
-6.81336,107.68848,1210,65.4474332
-6.81268,107.6887,1210,65.5259227
-6.81199,107.68892,1214,65.4995211
-6.81131,107.68913,1214,65.4420349
-6.81062,107.68935,1214,65.3349845
-6.80994,107.68957,1214,65.174216
-6.80925,107.68979,1214,64.9458965
-6.80857,107.69,1214,64.6536524
-6.80788,107.69022,1236,64.0879753
-6.8072,107.69044,1236,63.6879078
-6.80652,107.69065,1236,63.2202231
-6.80583,107.69087,1236,62.6914307
-6.80515,107.69108,1236,62.1070272
-6.80446,107.6913,1236,61.4582683
-6.80378,107.69151,1298,60.153859
-6.80309,107.69173,1299,59.376982
-6.80241,107.69194,1299,58.5610074
